dominant_fate_state	cellrank_absorb_tumor_plasticity_basin
inflammatory_regeneration_bridge	0.8978595573424825
senescence_basin	0.00523170735427178
inflammatory_regeneration_bridge	0.007991435084350204
senescence_basin	0.0036862863442038737
inflammatory_regeneration_bridge	0.04461947281732811
embryonic_like_plasticity_basin	0.0
senescence_basin	0.0041780391099972974
embryonic_like_plasticity_basin	0.10654427258136472
embryonic_like_plasticity_basin	0.4685984058545833
tumor_plasticity_basin	0.8431547502616697
inflammatory_regeneration_bridge	0.0
tumor_plasticity_basin	0.9133920187370624
senescence_basin	0.020616946795705016
inflammatory_regeneration_bridge	0.6114130372862637
senescence_basin	0.014361762127407742
inflammatory_regeneration_bridge	0.137281676493916
embryonic_like_plasticity_basin	0.13004830969585757
tumor_plasticity_basin	0.506143952294403
senescence_basin	0.01809001309157612
embryonic_like_plasticity_basin	0.1345079275736565
inflammatory_regeneration_bridge	0.10229329858495476
senescence_basin	0.06591078284615713
tumor_plasticity_basin	0.824462403561245
inflammatory_regeneration_bridge	0.23868858806711976
tumor_plasticity_basin	0.31933877414416145
tumor_plasticity_basin	0.8972541818611218
inflammatory_regeneration_bridge	0.03677593080981978
senescence_basin	0.005092775902688204
tumor_plasticity_basin	0.9034099627151453
inflammatory_regeneration_bridge	0.00015092728972709144
senescence_basin	0.00012892468790445257
embryonic_like_plasticity_basin	0.10621794275500532
tumor_plasticity_basin	1.0
embryonic_like_plasticity_basin	0.11443020741477344
tumor_plasticity_basin	0.9437922263539792
tumor_plasticity_basin	0.32269758232744944
embryonic_like_plasticity_basin	0.0
senescence_basin	0.005280706491828387
inflammatory_regeneration_bridge	0.2918825953191682
senescence_basin	0.0327816173889519
senescence_basin	0.11249862279167436
inflammatory_regeneration_bridge	0.1375930646034083
senescence_basin	0.07524303742847503
embryonic_like_plasticity_basin	0.019855201459009333
senescence_basin	0.0050754704972345585
senescence_basin	0.0001090317468597255
inflammatory_regeneration_bridge	0.0
inflammatory_regeneration_bridge	0.0907768376905649
inflammatory_regeneration_bridge	0.04282685859906386
inflammatory_regeneration_bridge	0.033267082870064635
embryonic_like_plasticity_basin	0.08361136624628296
inflammatory_regeneration_bridge	0.0938500223415357
inflammatory_regeneration_bridge	0.8826921566604266
senescence_basin	5.6596565383369135e-05
tumor_plasticity_basin	0.1719525712392357
tumor_plasticity_basin	0.8809244271400674
senescence_basin	0.768778642085273
tumor_plasticity_basin	0.10287358287291828
inflammatory_regeneration_bridge	0.06768238317888713
tumor_plasticity_basin	0.11588781306596592
senescence_basin	0.032994817420658455
inflammatory_regeneration_bridge	0.17875546506303785
inflammatory_regeneration_bridge	0.16374002791571748
inflammatory_regeneration_bridge	0.286039396563374
embryonic_like_plasticity_basin	0.096616725215674
senescence_basin	0.026435141397672245
embryonic_like_plasticity_basin	0.004054034748303554
tumor_plasticity_basin	0.19927702521763213
tumor_plasticity_basin	0.05190878319347778
tumor_plasticity_basin	0.1329154697044359
tumor_plasticity_basin	0.06003514099530257
embryonic_like_plasticity_basin	0.037447887781978266
inflammatory_regeneration_bridge	0.07381129884056677
senescence_basin	0.021536786563921682
inflammatory_regeneration_bridge	0.45229189677857695
embryonic_like_plasticity_basin	0.3182620547829556
senescence_basin	0.009704870992118433
inflammatory_regeneration_bridge	0.17290910780762836
senescence_basin	0.00015232881332080453
embryonic_like_plasticity_basin	0.08970011067012398
senescence_basin	0.023032580784180915
senescence_basin	0.11966658684419974
inflammatory_regeneration_bridge	0.01160160452736237
tumor_plasticity_basin	0.3866825488008843
senescence_basin	0.03603395423280704
tumor_plasticity_basin	0.783904826662061
inflammatory_regeneration_bridge	0.1633017351988535
tumor_plasticity_basin	0.030664851147842738
senescence_basin	0.04110214587055321
inflammatory_regeneration_bridge	0.08756236057365878
tumor_plasticity_basin	0.1696001367151595
senescence_basin	0.02035044164956315
senescence_basin	0.12548310186025216
inflammatory_regeneration_bridge	0.12439527865369435
senescence_basin	0.7696785670800428
tumor_plasticity_basin	0.054049275619152334
senescence_basin	0.05667580470488272
embryonic_like_plasticity_basin	0.09478924413075093
tumor_plasticity_basin	0.07177128374828094
tumor_plasticity_basin	0.45631400947899386
embryonic_like_plasticity_basin	0.09734414231255949
senescence_basin	0.003967780888319875
inflammatory_regeneration_bridge	0.0
embryonic_like_plasticity_basin	0.08177281647164529
tumor_plasticity_basin	0.11266314556859142
tumor_plasticity_basin	0.9047311846445237
senescence_basin	0.0034525554375595337
tumor_plasticity_basin	0.6301373114619995
tumor_plasticity_basin	0.0999190866853611
embryonic_like_plasticity_basin	0.0
inflammatory_regeneration_bridge	0.45966796720384573
inflammatory_regeneration_bridge	0.18705414691303981
