dominant_fate_state	velocity_self_transition
tumor_plasticity_basin	0.15803137
embryonic_like_plasticity_basin	0.087988496
embryonic_like_plasticity_basin	0.076284915
senescence_basin	0.20604321
senescence_basin	0.23183326
senescence_basin	0.19728768
senescence_basin	0.3149255
senescence_basin	0.11215085
senescence_basin	0.18397641
senescence_basin	0.2450176
senescence_basin	0.22146842
inflammatory_regeneration_bridge	0.13789466
senescence_basin	0.16922335
inflammatory_regeneration_bridge	0.20930737
inflammatory_regeneration_bridge	0.16184403
senescence_basin	0.11065245
inflammatory_regeneration_bridge	0.11599395
embryonic_like_plasticity_basin	0.18740381
inflammatory_regeneration_bridge	0.06710237
senescence_basin	0.16516814
senescence_basin	0.14317703
inflammatory_regeneration_bridge	0.1548915
senescence_basin	0.07182196
senescence_basin	0.1421861
senescence_basin	0.19393453
tumor_plasticity_basin	0.10039726
senescence_basin	0.14565274
tumor_plasticity_basin	0.10220438
embryonic_like_plasticity_basin	0.11528063
inflammatory_regeneration_bridge	0.18452682
embryonic_like_plasticity_basin	0.1559904
inflammatory_regeneration_bridge	0.0
senescence_basin	0.19552621
senescence_basin	0.1910523
inflammatory_regeneration_bridge	0.17424686
inflammatory_regeneration_bridge	0.07174641
embryonic_like_plasticity_basin	0.10888752
senescence_basin	0.12837967
senescence_basin	0.15600131
senescence_basin	0.17453507
senescence_basin	0.18343996
inflammatory_regeneration_bridge	0.14544827
tumor_plasticity_basin	0.11842573
senescence_basin	0.23161247
tumor_plasticity_basin	0.15264274
senescence_basin	0.16890818
senescence_basin	0.20978427
embryonic_like_plasticity_basin	0.13996783
senescence_basin	0.187426
senescence_basin	0.32557333
inflammatory_regeneration_bridge	0.11367193
senescence_basin	0.0
inflammatory_regeneration_bridge	0.15737966
inflammatory_regeneration_bridge	0.16209514
inflammatory_regeneration_bridge	0.10631856
inflammatory_regeneration_bridge	0.18207474
inflammatory_regeneration_bridge	0.08808121
inflammatory_regeneration_bridge	0.16350585
senescence_basin	0.17292763
senescence_basin	0.15812427
inflammatory_regeneration_bridge	0.1066089
tumor_plasticity_basin	0.18246506
senescence_basin	0.13829118
inflammatory_regeneration_bridge	0.06498584
tumor_plasticity_basin	0.18242215
senescence_basin	0.1394993
senescence_basin	0.13187456
senescence_basin	0.08615774
senescence_basin	0.15495566
inflammatory_regeneration_bridge	0.12859383
inflammatory_regeneration_bridge	0.20617895
senescence_basin	0.18897279
senescence_basin	0.1781811
senescence_basin	0.1388419
inflammatory_regeneration_bridge	0.15349048
inflammatory_regeneration_bridge	0.16482289
embryonic_like_plasticity_basin	0.13553575
tumor_plasticity_basin	0.10805276
senescence_basin	0.16954267
embryonic_like_plasticity_basin	0.1193704
tumor_plasticity_basin	0.13307276
senescence_basin	0.105789155
tumor_plasticity_basin	0.029005349
senescence_basin	0.11967641
inflammatory_regeneration_bridge	0.0
senescence_basin	0.21899655
tumor_plasticity_basin	0.22382343
senescence_basin	0.1224058
senescence_basin	0.12925225
inflammatory_regeneration_bridge	0.013459206
tumor_plasticity_basin	0.21226726
inflammatory_regeneration_bridge	0.06101808
senescence_basin	0.13600954
inflammatory_regeneration_bridge	0.14780748
embryonic_like_plasticity_basin	0.1547597
inflammatory_regeneration_bridge	0.13420695
inflammatory_regeneration_bridge	0.11958411
tumor_plasticity_basin	0.12299925
senescence_basin	0.2284241
senescence_basin	0.07555416
senescence_basin	0.18362339
senescence_basin	0.15785676
senescence_basin	0.23606084
inflammatory_regeneration_bridge	0.16782625
senescence_basin	0.22648536
senescence_basin	0.10831392
inflammatory_regeneration_bridge	0.20152994
embryonic_like_plasticity_basin	0.070340514
inflammatory_regeneration_bridge	0.059880435
senescence_basin	0.09868753
senescence_basin	0.20703568
inflammatory_regeneration_bridge	0.16476426
senescence_basin	0.24533872
senescence_basin	0.22215934
tumor_plasticity_basin	0.15042591
inflammatory_regeneration_bridge	0.14089581
senescence_basin	0.20494421
embryonic_like_plasticity_basin	0.18006656
inflammatory_regeneration_bridge	0.23603565
senescence_basin	0.20186146
senescence_basin	0.13000017
senescence_basin	0.1514633
senescence_basin	0.14572695
senescence_basin	0.27637342
tumor_plasticity_basin	0.11242232
senescence_basin	0.22142823
inflammatory_regeneration_bridge	0.10582167
tumor_plasticity_basin	0.20189668
senescence_basin	0.2298873
tumor_plasticity_basin	0.14839095
senescence_basin	0.224955
senescence_basin	0.14324966
senescence_basin	0.15717357
embryonic_like_plasticity_basin	0.1576473
senescence_basin	0.26930255
inflammatory_regeneration_bridge	0.22706702
inflammatory_regeneration_bridge	0.22717199
senescence_basin	0.15381609
senescence_basin	0.16558433
senescence_basin	0.17453347
tumor_plasticity_basin	0.1563484
senescence_basin	0.15529338
senescence_basin	0.15939657
embryonic_like_plasticity_basin	0.17182629
inflammatory_regeneration_bridge	0.11913073
senescence_basin	0.18251501
inflammatory_regeneration_bridge	0.090706736
tumor_plasticity_basin	0.060132265
senescence_basin	0.11665365
senescence_basin	0.090601146
inflammatory_regeneration_bridge	0.19840397
tumor_plasticity_basin	0.17734048
senescence_basin	0.13392273
senescence_basin	0.19197941
senescence_basin	0.30590656
inflammatory_regeneration_bridge	0.18890351
tumor_plasticity_basin	0.23355186
senescence_basin	0.12268022
inflammatory_regeneration_bridge	0.20149575
tumor_plasticity_basin	0.108208925
senescence_basin	0.17671506
senescence_basin	0.11329502
embryonic_like_plasticity_basin	0.052535653
embryonic_like_plasticity_basin	0.07741901
embryonic_like_plasticity_basin	0.16237798
tumor_plasticity_basin	0.1344563
senescence_basin	0.1348952
inflammatory_regeneration_bridge	0.09169704
senescence_basin	0.16976136
senescence_basin	0.17943083
senescence_basin	0.24464671
inflammatory_regeneration_bridge	0.08357343
senescence_basin	0.23865066
senescence_basin	0.19707555
senescence_basin	0.099665344
senescence_basin	0.16096146
senescence_basin	0.19013825
senescence_basin	0.20310706
tumor_plasticity_basin	0.21503685
senescence_basin	0.13486737
tumor_plasticity_basin	0.1536272
senescence_basin	0.0
tumor_plasticity_basin	0.10941738
senescence_basin	0.18920012
senescence_basin	0.13919225
embryonic_like_plasticity_basin	0.17641541
inflammatory_regeneration_bridge	0.2178364
inflammatory_regeneration_bridge	0.15523714
senescence_basin	0.11362696
senescence_basin	0.18570942
senescence_basin	0.2039815
senescence_basin	0.21455783
senescence_basin	0.0
tumor_plasticity_basin	0.09062174
senescence_basin	0.2814059
tumor_plasticity_basin	0.1874728
inflammatory_regeneration_bridge	0.1429613
senescence_basin	0.09261599
inflammatory_regeneration_bridge	0.21458519
senescence_basin	0.19540003
senescence_basin	0.22496137
tumor_plasticity_basin	0.0689002
senescence_basin	0.15858716
senescence_basin	0.07673919
tumor_plasticity_basin	0.19349192
senescence_basin	0.19305816
inflammatory_regeneration_bridge	0.091967165
inflammatory_regeneration_bridge	0.26005113
embryonic_like_plasticity_basin	0.118129075
inflammatory_regeneration_bridge	0.17042106
inflammatory_regeneration_bridge	0.027453989
senescence_basin	0.10184845
inflammatory_regeneration_bridge	0.14358008
tumor_plasticity_basin	0.21967223
tumor_plasticity_basin	0.17609508
inflammatory_regeneration_bridge	0.21070549
senescence_basin	0.2335105
senescence_basin	0.10397318
inflammatory_regeneration_bridge	0.10508299
senescence_basin	0.12371749
tumor_plasticity_basin	0.23182948
inflammatory_regeneration_bridge	0.20417072
tumor_plasticity_basin	0.1831637
inflammatory_regeneration_bridge	0.08576131
senescence_basin	0.16671334
senescence_basin	0.17702061
senescence_basin	0.17558898
senescence_basin	0.09130946
tumor_plasticity_basin	0.07577038
senescence_basin	0.13921466
senescence_basin	0.13145015
senescence_basin	0.22723758
senescence_basin	0.22830357
tumor_plasticity_basin	0.1637737
embryonic_like_plasticity_basin	0.09258664
tumor_plasticity_basin	0.23729497
embryonic_like_plasticity_basin	0.26253337
inflammatory_regeneration_bridge	0.09875554
senescence_basin	0.28058386
senescence_basin	0.13070512
embryonic_like_plasticity_basin	0.16077311
inflammatory_regeneration_bridge	0.15607862
inflammatory_regeneration_bridge	0.11170992
inflammatory_regeneration_bridge	0.1408588
inflammatory_regeneration_bridge	0.1060248
tumor_plasticity_basin	0.17151056
inflammatory_regeneration_bridge	0.17325197
inflammatory_regeneration_bridge	0.13425806
inflammatory_regeneration_bridge	0.19560067
senescence_basin	0.25634325
inflammatory_regeneration_bridge	0.12606636
inflammatory_regeneration_bridge	0.14446452
senescence_basin	0.19463296
senescence_basin	0.19117908
senescence_basin	0.14811051
inflammatory_regeneration_bridge	0.16158386
inflammatory_regeneration_bridge	0.15841052
senescence_basin	0.20160122
senescence_basin	0.19497935
senescence_basin	0.20640466
senescence_basin	0.22840038
embryonic_like_plasticity_basin	0.12120047
inflammatory_regeneration_bridge	0.1560615
senescence_basin	0.31558415
senescence_basin	0.204472
senescence_basin	0.17296974
tumor_plasticity_basin	0.2001288
inflammatory_regeneration_bridge	0.20981503
inflammatory_regeneration_bridge	0.17623945
senescence_basin	0.22757763
senescence_basin	0.12357205
tumor_plasticity_basin	0.07788387
senescence_basin	0.17195547
inflammatory_regeneration_bridge	0.01667133
senescence_basin	0.20638949
inflammatory_regeneration_bridge	0.16016552
embryonic_like_plasticity_basin	0.16125606
senescence_basin	0.121803224
senescence_basin	0.14327505
senescence_basin	0.1474112
embryonic_like_plasticity_basin	0.13113254
senescence_basin	0.27115875
senescence_basin	0.17971118
senescence_basin	0.19258875
senescence_basin	0.22365442
inflammatory_regeneration_bridge	0.17958365
senescence_basin	0.16805452
senescence_basin	0.18561952
senescence_basin	0.1738283
senescence_basin	0.23525894
senescence_basin	0.08847824
tumor_plasticity_basin	0.14739606
embryonic_like_plasticity_basin	0.268013
inflammatory_regeneration_bridge	0.20173581
tumor_plasticity_basin	0.18361568
tumor_plasticity_basin	0.22929788
senescence_basin	0.26659447
senescence_basin	0.19846635
inflammatory_regeneration_bridge	0.168908
senescence_basin	0.18025862
embryonic_like_plasticity_basin	0.118486255
senescence_basin	0.17904355
tumor_plasticity_basin	0.18025786
senescence_basin	0.18729262
senescence_basin	0.16220213
senescence_basin	0.06327197
senescence_basin	0.21822606
senescence_basin	0.15126985
senescence_basin	0.28445387
inflammatory_regeneration_bridge	0.16089253
tumor_plasticity_basin	0.081459135
embryonic_like_plasticity_basin	0.19322789
senescence_basin	0.07109442
senescence_basin	0.082707256
senescence_basin	0.14188975
senescence_basin	0.11746025
embryonic_like_plasticity_basin	0.11775112
embryonic_like_plasticity_basin	0.26960862
inflammatory_regeneration_bridge	0.13913834
inflammatory_regeneration_bridge	0.16487917
inflammatory_regeneration_bridge	0.4010256
inflammatory_regeneration_bridge	0.15042633
embryonic_like_plasticity_basin	0.15297212
senescence_basin	0.21535054
inflammatory_regeneration_bridge	0.07481688
senescence_basin	0.18667407
senescence_basin	0.17000492
senescence_basin	0.119555265
inflammatory_regeneration_bridge	0.0
embryonic_like_plasticity_basin	0.18688779
senescence_basin	0.15515763
embryonic_like_plasticity_basin	0.2135825
senescence_basin	0.17674111
embryonic_like_plasticity_basin	0.21433172
embryonic_like_plasticity_basin	0.1861584
inflammatory_regeneration_bridge	0.11388332
senescence_basin	0.111730486
senescence_basin	0.12807837
senescence_basin	0.14744017
tumor_plasticity_basin	0.06952056
senescence_basin	0.24986057
tumor_plasticity_basin	0.18328312
senescence_basin	0.18082368
inflammatory_regeneration_bridge	0.0530816
tumor_plasticity_basin	0.15262817
tumor_plasticity_basin	0.18943687
senescence_basin	0.2022379
tumor_plasticity_basin	0.24329206
senescence_basin	0.2517466
inflammatory_regeneration_bridge	0.11239347
senescence_basin	0.22414383
inflammatory_regeneration_bridge	0.0
inflammatory_regeneration_bridge	0.07222065
inflammatory_regeneration_bridge	0.1746114
inflammatory_regeneration_bridge	0.17558625
inflammatory_regeneration_bridge	0.015080899
inflammatory_regeneration_bridge	0.13420388
inflammatory_regeneration_bridge	0.17390986
inflammatory_regeneration_bridge	0.21654443
inflammatory_regeneration_bridge	0.0
senescence_basin	0.18863782
inflammatory_regeneration_bridge	0.1152761
embryonic_like_plasticity_basin	0.14167514
senescence_basin	0.21619383
inflammatory_regeneration_bridge	0.0
inflammatory_regeneration_bridge	0.19938327
inflammatory_regeneration_bridge	0.05920589
embryonic_like_plasticity_basin	0.10330224
tumor_plasticity_basin	0.11252543
inflammatory_regeneration_bridge	0.29226524
senescence_basin	0.20010951
inflammatory_regeneration_bridge	0.16351219
embryonic_like_plasticity_basin	0.045714587
senescence_basin	0.07158211
senescence_basin	0.21019474
senescence_basin	0.14509255
senescence_basin	0.21476349
senescence_basin	0.12700394
inflammatory_regeneration_bridge	0.15498218
inflammatory_regeneration_bridge	0.14486384
senescence_basin	0.17686784
embryonic_like_plasticity_basin	0.10735473
embryonic_like_plasticity_basin	0.18946096
senescence_basin	0.19568504
senescence_basin	0.085496664
tumor_plasticity_basin	0.11049232
tumor_plasticity_basin	0.18635206
senescence_basin	0.14849386
senescence_basin	0.12926319
inflammatory_regeneration_bridge	0.108171344
embryonic_like_plasticity_basin	0.25274053
tumor_plasticity_basin	0.11777097
inflammatory_regeneration_bridge	0.19708504
senescence_basin	0.13912609
inflammatory_regeneration_bridge	0.15366794
senescence_basin	0.0
senescence_basin	0.1608887
senescence_basin	0.22255072
senescence_basin	0.09353319
senescence_basin	0.17864649
senescence_basin	0.14171568
tumor_plasticity_basin	0.18951936
senescence_basin	0.13173473
senescence_basin	0.15340361
inflammatory_regeneration_bridge	0.08209872
inflammatory_regeneration_bridge	0.0
embryonic_like_plasticity_basin	0.12750942
embryonic_like_plasticity_basin	0.18269935
senescence_basin	0.22394346
embryonic_like_plasticity_basin	0.13144785
tumor_plasticity_basin	0.037620842
inflammatory_regeneration_bridge	0.11951059
senescence_basin	0.1262232
inflammatory_regeneration_bridge	0.1778291
tumor_plasticity_basin	0.11623037
tumor_plasticity_basin	0.27022678
senescence_basin	0.090467066
senescence_basin	0.17368133
tumor_plasticity_basin	0.14723626
senescence_basin	0.23165317
inflammatory_regeneration_bridge	0.20001775
senescence_basin	0.1359539
inflammatory_regeneration_bridge	0.16040508
tumor_plasticity_basin	0.11397937
senescence_basin	0.18122002
senescence_basin	0.13231099
embryonic_like_plasticity_basin	0.13170174
senescence_basin	0.20346951
senescence_basin	0.20354728
senescence_basin	0.13752574
tumor_plasticity_basin	0.06966874
inflammatory_regeneration_bridge	0.2301212
senescence_basin	0.0
embryonic_like_plasticity_basin	0.2515701
senescence_basin	0.25243908
inflammatory_regeneration_bridge	0.079720974
senescence_basin	0.22646138
inflammatory_regeneration_bridge	0.09599453
senescence_basin	0.061894774
senescence_basin	0.14420393
tumor_plasticity_basin	0.1650122
senescence_basin	0.19776738
embryonic_like_plasticity_basin	0.17963791
senescence_basin	0.15719207
tumor_plasticity_basin	0.077462554
inflammatory_regeneration_bridge	0.13715374
senescence_basin	0.10092831
embryonic_like_plasticity_basin	0.15211819
senescence_basin	0.15214421
embryonic_like_plasticity_basin	0.07665494
senescence_basin	0.17133729
inflammatory_regeneration_bridge	0.27130926
senescence_basin	0.18831868
tumor_plasticity_basin	0.20951685
inflammatory_regeneration_bridge	0.14577976
inflammatory_regeneration_bridge	0.104424894
senescence_basin	0.22532547
tumor_plasticity_basin	0.15049866
senescence_basin	0.13410625
inflammatory_regeneration_bridge	0.16105117
tumor_plasticity_basin	0.14189419
inflammatory_regeneration_bridge	0.25335798
inflammatory_regeneration_bridge	0.06599018
embryonic_like_plasticity_basin	0.17151786
embryonic_like_plasticity_basin	0.19866334
tumor_plasticity_basin	0.10508898
senescence_basin	0.12510309
tumor_plasticity_basin	0.12987658
senescence_basin	0.27506465
senescence_basin	0.15301694
senescence_basin	0.20596045
senescence_basin	0.17252341
senescence_basin	0.05016634
senescence_basin	0.1523564
embryonic_like_plasticity_basin	0.06661135
tumor_plasticity_basin	0.12823468
senescence_basin	0.1533193
inflammatory_regeneration_bridge	0.17454512
inflammatory_regeneration_bridge	0.15141171
senescence_basin	0.12606505
tumor_plasticity_basin	0.077132046
senescence_basin	0.108006686
senescence_basin	0.20281461
senescence_basin	0.22466968
tumor_plasticity_basin	0.2422395
tumor_plasticity_basin	0.03874448
inflammatory_regeneration_bridge	0.15320979
embryonic_like_plasticity_basin	0.24296156
inflammatory_regeneration_bridge	0.13701168
inflammatory_regeneration_bridge	0.17503376
inflammatory_regeneration_bridge	0.16462108
senescence_basin	0.2563554
embryonic_like_plasticity_basin	0.19379376
tumor_plasticity_basin	0.15314297
inflammatory_regeneration_bridge	0.100521356
senescence_basin	0.030223161
senescence_basin	0.11615583
senescence_basin	0.10707915
senescence_basin	0.2617839
inflammatory_regeneration_bridge	0.21598753
inflammatory_regeneration_bridge	0.112184405
senescence_basin	0.15880293
senescence_basin	0.17573892
senescence_basin	0.15687293
senescence_basin	0.18369085
senescence_basin	0.18373393
senescence_basin	0.16816132
senescence_basin	0.20383918
inflammatory_regeneration_bridge	0.13539073
tumor_plasticity_basin	0.23318927
senescence_basin	0.09084532
senescence_basin	0.15868975
tumor_plasticity_basin	0.17050794
inflammatory_regeneration_bridge	0.0
senescence_basin	0.24303944
embryonic_like_plasticity_basin	0.11417121
tumor_plasticity_basin	0.15514329
senescence_basin	0.1048539
senescence_basin	0.08538249
senescence_basin	0.09491509
senescence_basin	0.11261743
inflammatory_regeneration_bridge	0.13284245
embryonic_like_plasticity_basin	0.0981935
embryonic_like_plasticity_basin	0.20812862
senescence_basin	0.22270118
senescence_basin	0.024062485
senescence_basin	0.12242928
inflammatory_regeneration_bridge	0.13238132
senescence_basin	0.16163144
inflammatory_regeneration_bridge	0.10327658
inflammatory_regeneration_bridge	0.1696853
embryonic_like_plasticity_basin	0.24006613
senescence_basin	0.19652432
senescence_basin	0.21318083
inflammatory_regeneration_bridge	0.0
senescence_basin	0.13229075
senescence_basin	0.11916855
senescence_basin	0.22891833
senescence_basin	0.15130487
senescence_basin	0.09871259
senescence_basin	0.17955896
senescence_basin	0.17341839
senescence_basin	0.08500224
inflammatory_regeneration_bridge	0.14739257
inflammatory_regeneration_bridge	0.171656
senescence_basin	0.16958483
inflammatory_regeneration_bridge	0.15078956
senescence_basin	0.12908605
senescence_basin	0.14519337
senescence_basin	0.22781736
senescence_basin	0.26187807
senescence_basin	0.14313456
tumor_plasticity_basin	0.1451993
tumor_plasticity_basin	0.22064397
senescence_basin	0.116714925
embryonic_like_plasticity_basin	0.2018128
senescence_basin	0.11944574
tumor_plasticity_basin	0.11274874
senescence_basin	0.101639
senescence_basin	0.22964339
tumor_plasticity_basin	0.24518362
inflammatory_regeneration_bridge	0.23375508
senescence_basin	0.16465199
senescence_basin	0.17096774
senescence_basin	0.12746477
senescence_basin	0.15692692
inflammatory_regeneration_bridge	0.18148042
tumor_plasticity_basin	0.16462013
senescence_basin	0.1950279
tumor_plasticity_basin	0.13518298
tumor_plasticity_basin	0.16976888
tumor_plasticity_basin	0.11593956
senescence_basin	0.10358265
senescence_basin	0.15093556
senescence_basin	0.08702454
inflammatory_regeneration_bridge	0.076293916
senescence_basin	0.113159925
inflammatory_regeneration_bridge	0.0
inflammatory_regeneration_bridge	0.12615767
tumor_plasticity_basin	0.1620303
senescence_basin	0.086158425
senescence_basin	0.15112908
senescence_basin	0.18289688
tumor_plasticity_basin	0.059179604
inflammatory_regeneration_bridge	0.14492369
senescence_basin	0.17964031
tumor_plasticity_basin	0.13239533
tumor_plasticity_basin	0.22299604
senescence_basin	0.12015584
embryonic_like_plasticity_basin	0.16723834
senescence_basin	0.17044978
tumor_plasticity_basin	0.11998278
senescence_basin	0.14933959
inflammatory_regeneration_bridge	0.120370895
inflammatory_regeneration_bridge	0.13580921
senescence_basin	0.11399433
senescence_basin	0.1596111
inflammatory_regeneration_bridge	0.17647487
senescence_basin	0.19583231
senescence_basin	0.16246822
inflammatory_regeneration_bridge	0.0
senescence_basin	0.15651695
inflammatory_regeneration_bridge	0.08285007
tumor_plasticity_basin	0.21875113
inflammatory_regeneration_bridge	0.10159171
senescence_basin	0.17201594
senescence_basin	0.17786682
senescence_basin	0.06869933
tumor_plasticity_basin	0.15217295
senescence_basin	0.13877898
inflammatory_regeneration_bridge	0.0
tumor_plasticity_basin	0.09969601
inflammatory_regeneration_bridge	0.19297954
inflammatory_regeneration_bridge	0.16831934
senescence_basin	0.117008
tumor_plasticity_basin	0.21975486
senescence_basin	0.10517624
senescence_basin	0.1270133
embryonic_like_plasticity_basin	0.17329888
inflammatory_regeneration_bridge	0.2457966
tumor_plasticity_basin	0.16999792
senescence_basin	0.26761776
inflammatory_regeneration_bridge	0.09483886
senescence_basin	0.019456238
senescence_basin	0.1484966
senescence_basin	0.14460167
embryonic_like_plasticity_basin	0.20946135
tumor_plasticity_basin	0.11456406
senescence_basin	0.15839164
senescence_basin	0.17084733
tumor_plasticity_basin	0.21775152
inflammatory_regeneration_bridge	0.08913094
senescence_basin	0.04970023
embryonic_like_plasticity_basin	0.08789915
embryonic_like_plasticity_basin	0.1671266
inflammatory_regeneration_bridge	0.13845816
senescence_basin	0.09309578
inflammatory_regeneration_bridge	0.1635829
senescence_basin	0.22253151
embryonic_like_plasticity_basin	0.18275395
inflammatory_regeneration_bridge	0.25578687
embryonic_like_plasticity_basin	0.15940309
senescence_basin	0.22756797
senescence_basin	0.049531102
inflammatory_regeneration_bridge	0.1686691
inflammatory_regeneration_bridge	0.18033664
senescence_basin	0.11559972
senescence_basin	0.19931372
senescence_basin	0.21635601
senescence_basin	0.21009938
embryonic_like_plasticity_basin	0.12459585
senescence_basin	0.118377715
senescence_basin	0.10698187
tumor_plasticity_basin	0.17970352
embryonic_like_plasticity_basin	0.20712663
inflammatory_regeneration_bridge	0.09996548
inflammatory_regeneration_bridge	0.245245
inflammatory_regeneration_bridge	0.16855742
senescence_basin	0.12407908
senescence_basin	0.101154
senescence_basin	0.12518999
senescence_basin	0.1454108
tumor_plasticity_basin	0.1534499
senescence_basin	0.17409925
senescence_basin	0.23224111
tumor_plasticity_basin	0.2326208
inflammatory_regeneration_bridge	0.21735945
inflammatory_regeneration_bridge	0.0
senescence_basin	0.17612225
senescence_basin	0.14646828
inflammatory_regeneration_bridge	0.14344695
tumor_plasticity_basin	0.104617804
embryonic_like_plasticity_basin	0.21351883
inflammatory_regeneration_bridge	0.064516276
senescence_basin	0.17225467
senescence_basin	0.08097547
senescence_basin	0.16541815
inflammatory_regeneration_bridge	0.08184442
inflammatory_regeneration_bridge	0.15635507
tumor_plasticity_basin	0.16868621
tumor_plasticity_basin	0.15652919
tumor_plasticity_basin	0.19683337
senescence_basin	0.11421186
senescence_basin	0.07169044
senescence_basin	0.139534
inflammatory_regeneration_bridge	0.12467533
senescence_basin	0.09905186
senescence_basin	0.16283295
embryonic_like_plasticity_basin	0.11711085
senescence_basin	0.21646778
inflammatory_regeneration_bridge	0.16046055
senescence_basin	0.19199097
senescence_basin	0.180977
tumor_plasticity_basin	0.12483138
senescence_basin	0.2211439
inflammatory_regeneration_bridge	0.16997446
inflammatory_regeneration_bridge	0.17181617
senescence_basin	0.19434734
tumor_plasticity_basin	0.21584305
senescence_basin	0.08228201
embryonic_like_plasticity_basin	0.20613095
inflammatory_regeneration_bridge	0.14378908
senescence_basin	0.20856133
tumor_plasticity_basin	0.08326471
inflammatory_regeneration_bridge	0.09779984
tumor_plasticity_basin	0.097652584
senescence_basin	0.21231037
inflammatory_regeneration_bridge	0.0
tumor_plasticity_basin	0.1710128
inflammatory_regeneration_bridge	0.062882006
tumor_plasticity_basin	0.12404212
senescence_basin	0.11941525
senescence_basin	0.19289345
inflammatory_regeneration_bridge	0.1370748
senescence_basin	0.24053669
inflammatory_regeneration_bridge	0.097153306
inflammatory_regeneration_bridge	0.11037776
senescence_basin	0.20592856
inflammatory_regeneration_bridge	0.20138484
tumor_plasticity_basin	0.13362974
senescence_basin	0.2393649
inflammatory_regeneration_bridge	0.06821656
tumor_plasticity_basin	0.13262498
senescence_basin	0.14169121
tumor_plasticity_basin	0.15837833
senescence_basin	0.19295241
senescence_basin	0.13247943
senescence_basin	0.17453961
embryonic_like_plasticity_basin	0.12530199
senescence_basin	0.21899927
senescence_basin	0.18867736
senescence_basin	0.2581675
inflammatory_regeneration_bridge	0.15685268
tumor_plasticity_basin	0.06821942
embryonic_like_plasticity_basin	0.20678735
embryonic_like_plasticity_basin	0.14692935
senescence_basin	0.08926523
embryonic_like_plasticity_basin	0.22935279
senescence_basin	0.08515039
inflammatory_regeneration_bridge	0.04108435
tumor_plasticity_basin	0.20412749
tumor_plasticity_basin	0.22967258
inflammatory_regeneration_bridge	0.17592327
embryonic_like_plasticity_basin	0.1711323
senescence_basin	0.18451637
senescence_basin	0.16820258
senescence_basin	0.24034016
inflammatory_regeneration_bridge	0.17491025
senescence_basin	0.12528712
senescence_basin	0.30883852
senescence_basin	0.15845743
inflammatory_regeneration_bridge	0.14444205
inflammatory_regeneration_bridge	0.12626505
senescence_basin	0.1854499
inflammatory_regeneration_bridge	0.026551664
senescence_basin	0.23922998
tumor_plasticity_basin	0.14441976
inflammatory_regeneration_bridge	0.21195103
senescence_basin	0.16722879
inflammatory_regeneration_bridge	0.15110359
senescence_basin	0.084703684
senescence_basin	0.177709
senescence_basin	0.13303542
inflammatory_regeneration_bridge	0.08575618
senescence_basin	0.070124835
senescence_basin	0.24265896
inflammatory_regeneration_bridge	0.15462993
senescence_basin	0.012228072
inflammatory_regeneration_bridge	0.12122911
senescence_basin	0.22341809
senescence_basin	0.070877105
inflammatory_regeneration_bridge	0.104082644
senescence_basin	0.09413698
tumor_plasticity_basin	0.089071035
inflammatory_regeneration_bridge	0.16249573
senescence_basin	0.10248417
tumor_plasticity_basin	0.13292846
tumor_plasticity_basin	0.18854177
inflammatory_regeneration_bridge	0.22695254
senescence_basin	0.122416764
inflammatory_regeneration_bridge	0.15629925
tumor_plasticity_basin	0.04771933
tumor_plasticity_basin	0.06434199
senescence_basin	0.12752283
senescence_basin	0.13111421
senescence_basin	0.13540983
senescence_basin	0.15013406
senescence_basin	0.14359137
senescence_basin	0.22078876
senescence_basin	0.17942344
senescence_basin	0.18736662
senescence_basin	0.0993323
inflammatory_regeneration_bridge	0.16928059
senescence_basin	0.14247096
senescence_basin	0.20515674
senescence_basin	0.09004128
senescence_basin	0.11815372
senescence_basin	0.15510684
inflammatory_regeneration_bridge	0.13447967
senescence_basin	0.12952006
embryonic_like_plasticity_basin	0.15921326
tumor_plasticity_basin	0.17903939
senescence_basin	0.13478088
inflammatory_regeneration_bridge	0.18240257
tumor_plasticity_basin	0.1292831
senescence_basin	0.10992935
senescence_basin	0.15776743
senescence_basin	0.2629698
senescence_basin	0.18261641
senescence_basin	0.114516854
senescence_basin	0.25198373
senescence_basin	0.15192896
inflammatory_regeneration_bridge	0.24552645
inflammatory_regeneration_bridge	0.19248675
senescence_basin	0.19783361
embryonic_like_plasticity_basin	0.13778889
inflammatory_regeneration_bridge	0.14081323
inflammatory_regeneration_bridge	0.11822671
inflammatory_regeneration_bridge	0.15540317
senescence_basin	0.16388081
senescence_basin	0.1853948
senescence_basin	0.1691609
senescence_basin	0.20903017
tumor_plasticity_basin	0.07820496
embryonic_like_plasticity_basin	0.14659795
tumor_plasticity_basin	0.29536766
embryonic_like_plasticity_basin	0.1514313
inflammatory_regeneration_bridge	0.16183239
inflammatory_regeneration_bridge	0.25366294
tumor_plasticity_basin	0.1700748
tumor_plasticity_basin	0.13399485
senescence_basin	0.18865968
senescence_basin	0.20691134
inflammatory_regeneration_bridge	0.25545302
embryonic_like_plasticity_basin	0.06828487
senescence_basin	0.22835906
senescence_basin	0.2039702
senescence_basin	0.15049061
tumor_plasticity_basin	0.17284328
senescence_basin	0.17288418
senescence_basin	0.2708347
inflammatory_regeneration_bridge	0.08698854
senescence_basin	0.16515109
tumor_plasticity_basin	0.19468917
senescence_basin	0.09741542
tumor_plasticity_basin	0.07189053
