embedding_1	embedding_2	local_self_retention	color_scale_vmin_2pct	color_scale_vmax_98pct
0.009225057837339514	0.012602764405845752	0.16666666666666666	0.03333333333333333	1.0
0.007264291720291259	-0.025840445415550247	1.0	0.03333333333333333	1.0
0.0071248893967752166	0.01071095642335645	0.2	0.03333333333333333	1.0
0.010404442529470256	-0.022370727186162422	1.0	0.03333333333333333	1.0
0.0017427243964873405	0.024795098488344734	0.9333333333333333	0.03333333333333333	1.0
0.0057450933122429725	-0.005966610368613448	1.0	0.03333333333333333	1.0
0.008988923907050658	0.01163110377990348	0.13333333333333333	0.03333333333333333	1.0
0.012469070336564381	-0.017036925195258654	1.0	0.03333333333333333	1.0
-0.02146903471136658	-0.006315886380383454	1.0	0.03333333333333333	1.0
-0.03583389372665612	-0.0010376048086000156	1.0	0.03333333333333333	1.0
-0.035335737674119856	-0.0007936278632460078	1.0	0.03333333333333333	1.0
0.011391181879507275	-0.01969439349140273	1.0	0.03333333333333333	1.0
0.008159564488949174	0.01421311371202928	0.26666666666666666	0.03333333333333333	1.0
0.008507102077152303	0.011330478583142048	0.13333333333333333	0.03333333333333333	1.0
0.008657534041927803	0.014089080728321898	0.36666666666666664	0.03333333333333333	1.0
0.010402086321335302	0.009228905612118461	0.03333333333333333	0.03333333333333333	1.0
0.00807485064858136	0.006723726766384561	0.16666666666666666	0.03333333333333333	1.0
0.012956583503491543	-0.01976690448915577	1.0	0.03333333333333333	1.0
-0.02060600979301526	-0.0059232100657071836	1.0	0.03333333333333333	1.0
0.01392611099285138	-0.007873373012428847	1.0	0.03333333333333333	1.0
0.013212848253327048	-0.021218370987792175	1.0	0.03333333333333333	1.0
0.0065013599090519	0.019436009251937884	0.1	0.03333333333333333	1.0
0.0064704650203532684	-0.027813914357765986	1.0	0.03333333333333333	1.0
0.0029392359478529117	0.023851571345565058	0.9	0.03333333333333333	1.0
0.006868969573650135	-0.026661675498461636	1.0	0.03333333333333333	1.0
-0.0362696352339923	-0.0008370215979707393	1.0	0.03333333333333333	1.0
-0.035041450183711804	-0.00038484899779409206	1.0	0.03333333333333333	1.0
0.006872424760864793	-0.027331067233180815	1.0	0.03333333333333333	1.0
