tumor_like_quartile	differentiation_score
top tumor-like quartile	-0.2064558664957682
other tumor cells	0.30491223747347607
top tumor-like quartile	0.031563361485799135
top tumor-like quartile	-0.3121202492419584
other tumor cells	-0.19118243087956935
other tumor cells	0.131701840294732
other tumor cells	0.0070663028293185826
other tumor cells	-0.19249568750828872
other tumor cells	-0.23747519504876785
other tumor cells	-0.33888501296808693
other tumor cells	-0.19152544751579378
other tumor cells	-0.0011584641020975228
other tumor cells	1.0995862042462383
other tumor cells	-0.28320496170609083
other tumor cells	-0.3498827145423418
other tumor cells	-0.1393226929652838
other tumor cells	-0.20340855916341147
other tumor cells	-0.21382507277123725
other tumor cells	-0.27365406648612317
other tumor cells	-0.24533267080047985
top tumor-like quartile	-0.33660589618447384
other tumor cells	-0.3404775313389154
other tumor cells	0.07126326031155059
other tumor cells	-0.06886466932885443
top tumor-like quartile	-0.1281433723590992
top tumor-like quartile	0.15987558718080874
other tumor cells	-0.03703631883786046
other tumor cells	-0.08793455288733965
other tumor cells	0.31297356405375915
other tumor cells	-0.17635742234595028
other tumor cells	1.5353565451539593
other tumor cells	-0.3262468267370153
other tumor cells	-0.19655621051788333
top tumor-like quartile	0.15242810308197402
other tumor cells	-0.19847627333652826
other tumor cells	-0.019348639029043657
top tumor-like quartile	-0.02099299725191095
other tumor cells	-0.20258218565104918
other tumor cells	-0.13872448014624325
other tumor cells	-0.09685046437345904
other tumor cells	-0.11748119636818215
top tumor-like quartile	-0.3275225486284421
top tumor-like quartile	0.2653617741149149
other tumor cells	-0.2823201638680917
top tumor-like quartile	0.12758151984509125
other tumor cells	-0.11668306515540605
other tumor cells	-0.13175600546377678
top tumor-like quartile	-0.30394410498348284
other tumor cells	-0.15801198247038287
other tumor cells	-0.06708859219963165
other tumor cells	-0.2712349597318673
other tumor cells	0.03230636502489634
other tumor cells	-0.06488179130318722
top tumor-like quartile	-0.22126979592405718
other tumor cells	-0.12263829031108338
other tumor cells	-0.24896395647967304
other tumor cells	-0.05161822725225376
other tumor cells	-0.31795708927107447
other tumor cells	-0.24564102549611785
other tumor cells	-0.14347010335804505
other tumor cells	0.2222267551186644
top tumor-like quartile	0.7203901196703497
other tumor cells	-0.16463701224621433
other tumor cells	-0.05215107217247103
other tumor cells	-0.32829416828390995
top tumor-like quartile	0.1158996805732633
other tumor cells	-0.14395450073995708
top tumor-like quartile	-0.1790050224021629
other tumor cells	-0.17977383696002724
other tumor cells	-0.19009632534450954
other tumor cells	-0.09342810254038117
other tumor cells	-0.2327296174602744
other tumor cells	0.23870106685308756
other tumor cells	-0.14193525432068624
other tumor cells	-0.3085313726354528
other tumor cells	-0.20063545232937663
other tumor cells	-0.1965516996972355
other tumor cells	0.1696541456528652
other tumor cells	-0.42216388090157214
other tumor cells	0.5838319283944589
other tumor cells	0.22417854085380645
other tumor cells	-0.27938275278350455
other tumor cells	-0.2026539084352093
top tumor-like quartile	-0.02337427492494934
other tumor cells	-0.1092872178113019
other tumor cells	-0.28980283383969907
top tumor-like quartile	0.11499444054968566
top tumor-like quartile	0.006778814174510817
other tumor cells	-0.19873494277765721
other tumor cells	-0.20603999385127314
other tumor cells	-0.21008595125174817
other tumor cells	-0.19997389522599585
other tumor cells	-0.2151290354905305
other tumor cells	-0.19398743429301699
other tumor cells	-0.2036218054500627
other tumor cells	-0.28644602681383674
top tumor-like quartile	0.7609396804997952
other tumor cells	-0.3869606536111714
other tumor cells	-0.1448068854249554
other tumor cells	-0.36217819025487075
other tumor cells	-0.2902918686101466
top tumor-like quartile	0.09976331687267914
other tumor cells	-0.17272478268470293
other tumor cells	0.004713953277211136
top tumor-like quartile	0.10176162072169931
other tumor cells	-0.15872759877899548
other tumor cells	1.0760695139567056
other tumor cells	-0.1615467071533203
top tumor-like quartile	-0.1133795373233748
other tumor cells	0.19171433684266642
other tumor cells	-0.044297693688192474
other tumor cells	-0.10394753350151908
top tumor-like quartile	-0.2408884719566063
top tumor-like quartile	-0.17359988189037937
top tumor-like quartile	-0.2940492276792173
other tumor cells	-0.21208428747860003
other tumor cells	-0.3084127402599947
other tumor cells	-0.22668405226719232
other tumor cells	-0.2724832605432581
top tumor-like quartile	-0.2241487149839048
other tumor cells	1.5382423871829187
other tumor cells	-0.2044544646769394
other tumor cells	-0.19117489567509405
other tumor cells	0.12448268466525605
top tumor-like quartile	-0.24505671748408564
other tumor cells	-0.17839242352379692
other tumor cells	-0.14292769961886936
top tumor-like quartile	0.03320660120175209
other tumor cells	-0.19924997400354455
other tumor cells	-0.24747789641957224
other tumor cells	-0.30612427511332946
other tumor cells	-0.21125878228081596
top tumor-like quartile	0.03935639357861179
top tumor-like quartile	0.6735964056886272
top tumor-like quartile	0.04719930813636308
other tumor cells	-0.2571813368502958
other tumor cells	-0.3124713662229938
top tumor-like quartile	0.04813009426917558
other tumor cells	-0.21228022634247204
top tumor-like quartile	0.1546368657806773
other tumor cells	-0.0318186312545965
other tumor cells	-0.32997027738594714
other tumor cells	-0.261913087632921
other tumor cells	-0.29159602412471064
top tumor-like quartile	-0.17693561389122484
top tumor-like quartile	-0.308315889334973
top tumor-like quartile	-0.20692038830415702
other tumor cells	-0.23135135939091814
other tumor cells	0.5028001114174172
other tumor cells	-0.20057640546633873
other tumor cells	-0.35544699209707753
top tumor-like quartile	-0.35439623138050974
other tumor cells	-0.1857175326641695
other tumor cells	0.13407188874703868
other tumor cells	-0.13915250919483324
other tumor cells	-0.21607693330741223
other tumor cells	-0.3351592311152705
other tumor cells	-0.05559905075732574
other tumor cells	-0.2269990709092882
top tumor-like quartile	-0.3014089560803072
other tumor cells	-0.20435410958749275
top tumor-like quartile	0.2793240252836251
other tumor cells	-0.12939188215467665
other tumor cells	0.15599125991632912
other tumor cells	-0.22955974531762394
other tumor cells	-0.29492112147955246
top tumor-like quartile	-0.34793498192304445
other tumor cells	-0.2688399185369044
other tumor cells	-0.34443245405032313
other tumor cells	-0.1659692246236919
top tumor-like quartile	-0.03433615042839519
top tumor-like quartile	-0.3601433553813416
other tumor cells	-0.2761007709267699
other tumor cells	-0.26848312660499857
other tumor cells	0.5253961763264221
top tumor-like quartile	0.01746481141926326
top tumor-like quartile	-0.3763000582471306
other tumor cells	-0.4439427882065008
top tumor-like quartile	-0.16065975471779154
other tumor cells	-0.3141246371799045
other tumor cells	-0.11473729581008724
other tumor cells	-0.2785372792938609
other tumor cells	-0.1257415141588376
other tumor cells	-0.11983458789778345
top tumor-like quartile	-0.21876084951706873
other tumor cells	0.17850077593768088
other tumor cells	-0.32515149351991257
other tumor cells	-0.03720680136739474
other tumor cells	-0.187665444833261
other tumor cells	-0.1273732950657974
other tumor cells	-0.27695961940435715
other tumor cells	0.1645542486214343
other tumor cells	-0.0782998196872664
other tumor cells	-0.10420543323328463
other tumor cells	-0.18460712315123762
other tumor cells	-0.2740491702232832
other tumor cells	-0.38903726177451053
other tumor cells	-0.2961788648440514
other tumor cells	-0.27927876696174525
other tumor cells	-0.12179929974638387
other tumor cells	-0.15217480541747294
top tumor-like quartile	-0.1629675876947097
other tumor cells	-0.31913665488914206
other tumor cells	-0.05076995013672628
other tumor cells	-0.23000618263527198
other tumor cells	0.17256923075075506
top tumor-like quartile	-0.19912501323370288
other tumor cells	-0.16113920565004702
other tumor cells	-0.1893034334535952
other tumor cells	0.2418367303447959
other tumor cells	-0.0416429263574106
other tumor cells	-0.24501685154290845
other tumor cells	-0.26270327155972706
other tumor cells	-0.145143249888479
other tumor cells	-0.21594379566333913
other tumor cells	-0.11482901632049937
top tumor-like quartile	-0.24760804352936922
other tumor cells	-0.1101077515401958
other tumor cells	1.4139518266842688
other tumor cells	-0.3003630226041064
other tumor cells	-0.03869735753094711
other tumor cells	-0.16280425477910923
other tumor cells	-0.13112056402512537
other tumor cells	-0.16113308329641082
other tumor cells	0.13672014519020365
other tumor cells	-0.301487957989728
other tumor cells	-0.2307544990822121
top tumor-like quartile	0.023530586266223286
other tumor cells	-0.04562063570375796
other tumor cells	-0.20031029501079042
other tumor cells	0.45792493702452863
other tumor cells	-0.26728055506576726
top tumor-like quartile	-0.3293637169731988
other tumor cells	-0.3633536821530189
top tumor-like quartile	0.6828223098943262
other tumor cells	-0.22636773851182726
other tumor cells	-0.2546555554425275
other tumor cells	-0.21693707689826872
other tumor cells	0.6145222393082983
other tumor cells	0.5562674439983604
other tumor cells	-0.19570713278688032
other tumor cells	-0.2757447796103395
other tumor cells	-0.20504631230860582
other tumor cells	0.3092564182516969
other tumor cells	-0.2532173910258729
other tumor cells	-0.2102381623821494
other tumor cells	0.002786745259791251
other tumor cells	0.0548334151138494
top tumor-like quartile	-0.06173316343331042
other tumor cells	0.03627258171269923
other tumor cells	0.18912695661003204
other tumor cells	-0.06168925320660626
other tumor cells	-0.23862926018090894
other tumor cells	-0.14073023678343974
other tumor cells	-0.20174250190640675
other tumor cells	-0.17253251723301263
other tumor cells	-0.16990716957751614
top tumor-like quartile	-0.27637288599838444
other tumor cells	-0.08946544741406853
other tumor cells	-0.26919774655942563
top tumor-like quartile	-0.10524480725512095
other tumor cells	-0.21457707440411602
other tumor cells	-0.20147843566941628
other tumor cells	-0.36143451266818577
other tumor cells	-0.20838177056960117
top tumor-like quartile	0.14879240813078703
top tumor-like quartile	0.9098617294688283
top tumor-like quartile	-0.3460001062463831
other tumor cells	-0.29204224951473284
other tumor cells	0.15461374212194376
other tumor cells	-0.23027895703727816
other tumor cells	0.041312420809710454
other tumor cells	-0.19327097763249904
other tumor cells	0.010318011413385841
other tumor cells	-0.15255844445876132
other tumor cells	-0.19258416729208863
other tumor cells	-0.25076751797287555
top tumor-like quartile	-0.20864392945795882
top tumor-like quartile	-0.1704291620372254
top tumor-like quartile	-0.3030295430878062
top tumor-like quartile	-0.188007554890197
other tumor cells	0.07877411077051985
other tumor cells	-0.15998969843358168
other tumor cells	-0.10874862582595263
other tumor cells	-0.12338399298397111
other tumor cells	-0.21945310522008826
other tumor cells	-0.30076716858663677
other tumor cells	-0.3430712429093726
other tumor cells	-0.13079504172007245
top tumor-like quartile	1.0420611228471919
other tumor cells	-0.24051908799159674
top tumor-like quartile	-0.08776861061284574
other tumor cells	-0.19528517311002003
other tumor cells	-0.3046118418375651
other tumor cells	0.5716981063654394
other tumor cells	-0.2795339278232904
other tumor cells	-0.047490658583464435
other tumor cells	-0.23022263138382523
other tumor cells	-0.25959000764069734
other tumor cells	-0.23388985056936004
other tumor cells	-0.29837987452377507
other tumor cells	-0.3532308178183473
other tumor cells	-0.05194257218160747
other tumor cells	-0.08904445907216013
other tumor cells	0.8494862332756137
top tumor-like quartile	-0.010172425964732223
other tumor cells	-0.21608143088258344
other tumor cells	-0.2907885092276114
other tumor cells	-0.18097156948513454
other tumor cells	-0.13264233389018495
top tumor-like quartile	0.5456457255799093
other tumor cells	-0.29845765196246865
other tumor cells	-0.18537793336091218
other tumor cells	-0.14759740711730204
other tumor cells	-0.3054458005928699
top tumor-like quartile	-0.19231468954204042
other tumor cells	0.476884494593114
other tumor cells	-0.32857739483868637
other tumor cells	-0.231148166421019
other tumor cells	0.08778884675767684
other tumor cells	-0.1778498520085841
other tumor cells	-0.3944536844889323
other tumor cells	-0.16669852645308883
other tumor cells	1.160088727503647
other tumor cells	-0.2522361425705898
other tumor cells	-0.10951028929816353
other tumor cells	-0.2015517434956115
other tumor cells	-0.2204159159719208
top tumor-like quartile	0.022558586097057964
other tumor cells	-0.19973780785077883
other tumor cells	-0.24576870011694638
other tumor cells	-0.13926821579167872
other tumor cells	-0.3588190196472921
other tumor cells	-0.42708893764166184
other tumor cells	0.025440625202508615
other tumor cells	-0.22220993041992188
other tumor cells	-0.34207052066002364
top tumor-like quartile	-0.3369102146890428
top tumor-like quartile	-0.1615695349964095
top tumor-like quartile	-0.3420898767165196
other tumor cells	-0.19772270579396942
other tumor cells	-0.29455366252381127
other tumor cells	0.395499876987787
other tumor cells	-0.3541952298011309
top tumor-like quartile	-0.14574633115603597
other tumor cells	1.0663395163453655
other tumor cells	-0.28311585791317034
other tumor cells	-0.3180627940613546
top tumor-like quartile	0.6543892636711215
other tumor cells	-0.14626538311993634
other tumor cells	-0.15074833970011017
other tumor cells	-0.03679694952788176
top tumor-like quartile	-0.36399059531129435
top tumor-like quartile	-0.33877846046730326
other tumor cells	-0.1210600549792066
other tumor cells	-0.2565845677882065
other tumor cells	-0.338994061505353
other tumor cells	-0.21336962852948976
other tumor cells	-0.00536488014974712
top tumor-like quartile	-0.1495889734338831
other tumor cells	-0.36122070124119887
top tumor-like quartile	-0.11922063650908293
top tumor-like quartile	-0.16669800840778115
other tumor cells	-0.1203160462556062
other tumor cells	-0.24892943582417051
other tumor cells	-0.25735388861762154
other tumor cells	0.04103279996801307
other tumor cells	-0.10317322942945692
top tumor-like quartile	-0.17844520380467543
other tumor cells	-0.22705471368483554
other tumor cells	-0.20060124515015404
other tumor cells	-0.0875189951908441
other tumor cells	-0.10728127279399353
other tumor cells	-0.006288543159579052
other tumor cells	0.3419702023635676
top tumor-like quartile	-0.2534473560474537
other tumor cells	0.1447203483110593
other tumor cells	-0.09282128310497895
other tumor cells	0.011956518079027728
other tumor cells	-0.07695106812465338
other tumor cells	-0.12567046836570459
other tumor cells	0.37688631481594514
other tumor cells	-0.18336505801589398
top tumor-like quartile	-0.1058498959482452
top tumor-like quartile	1.9472213792212216
other tumor cells	-0.23282251240294657
other tumor cells	-0.39664473357024016
other tumor cells	-0.009164233266571398
other tumor cells	-0.03955370997205193
other tumor cells	-0.1819507928542149
top tumor-like quartile	-0.07714046077963746
other tumor cells	0.43594704145266683
top tumor-like quartile	-0.05267515300232689
top tumor-like quartile	-0.13085785471362832
other tumor cells	-0.122105449806025
other tumor cells	-0.23725761601954332
other tumor cells	-0.16002879908055434
other tumor cells	-0.16207000355661652
top tumor-like quartile	-0.2869617556348259
other tumor cells	-0.2606231783643181
top tumor-like quartile	0.026738979198314528
other tumor cells	-0.09199915403201259
other tumor cells	0.4363699194825726
other tumor cells	0.09058993539692439
other tumor cells	-0.25977968286584924
top tumor-like quartile	0.07142967647976345
other tumor cells	-0.0025738727899244918
other tumor cells	-0.28402250784414784
other tumor cells	-0.29311705224307966
other tumor cells	-0.004109435611301004
other tumor cells	-0.2722155488567588
top tumor-like quartile	-0.05573688907387814
other tumor cells	-0.02135206446235563
other tumor cells	-0.16566043429904515
other tumor cells	-0.25647257581169225
top tumor-like quartile	-0.24419447816448447
top tumor-like quartile	-0.015352419864984174
other tumor cells	0.9820763034585083
other tumor cells	0.28504958564852495
other tumor cells	-0.424555743182147
top tumor-like quartile	-0.08559937830324524
other tumor cells	-0.19206178924183787
other tumor cells	-0.2355740158646195
other tumor cells	0.30900870429144967
other tumor cells	-0.30196990495846593
other tumor cells	-0.3011674292293596
other tumor cells	0.4129102494981554
other tumor cells	-0.18119708402657214
other tumor cells	-0.11564251522959013
top tumor-like quartile	0.028163232921082304
other tumor cells	-0.32163415131745515
other tumor cells	-0.23420578756450136
other tumor cells	-0.31160095591603976
top tumor-like quartile	-0.19188559791188178
other tumor cells	0.35663326875663093
other tumor cells	0.13677347147906269
other tumor cells	-0.2191668145450545
top tumor-like quartile	-0.16003691267084194
top tumor-like quartile	-0.30630533194836274
other tumor cells	-0.12007692125108507
other tumor cells	-0.09899479665873963
other tumor cells	-0.1473932972660771
other tumor cells	-0.2588841473614728
other tumor cells	-0.40946216347776815
other tumor cells	-0.266659923541693
other tumor cells	0.7955542670355902
other tumor cells	-0.3449062300317081
other tumor cells	-0.07491800814499089
other tumor cells	-0.26712813200774016
top tumor-like quartile	-0.15465819246974993
top tumor-like quartile	-0.16664740921538554
top tumor-like quartile	-0.19738426326233663
other tumor cells	-0.05236717212347336
other tumor cells	-0.2840767613163701
other tumor cells	-0.06786747479144437
other tumor cells	-0.3679540893177927
other tumor cells	-0.2881043045609086
other tumor cells	-0.05478498670789933
top tumor-like quartile	0.12172819949962477
top tumor-like quartile	-0.09606096773971745
other tumor cells	-0.131870648007334
top tumor-like quartile	-0.3020921871985918
top tumor-like quartile	-0.2739866515736521
other tumor cells	-0.11082945193773433
top tumor-like quartile	-0.1985032116925275
top tumor-like quartile	-0.22804112493255993
top tumor-like quartile	-0.34613305551034435
top tumor-like quartile	-0.24749902221891612
other tumor cells	-0.2024044696195626
other tumor cells	-0.16041029235463083
other tumor cells	-0.052956357414339794
top tumor-like quartile	0.06801876021020203
other tumor cells	-0.18982953201105565
top tumor-like quartile	-0.032236558419686756
other tumor cells	-0.0904969330187197
other tumor cells	0.7912093857188284
other tumor cells	0.013974428176879883
top tumor-like quartile	0.02459377123985762
other tumor cells	-0.19766101130732783
other tumor cells	1.1930611692828896
other tumor cells	-0.2212683595257041
other tumor cells	-0.22245833314495322
other tumor cells	-0.1096776635558517
other tumor cells	-0.24600678903085213
other tumor cells	-0.09821569330898333
top tumor-like quartile	0.6758395771921417
other tumor cells	-0.37905087883089794
top tumor-like quartile	-0.28975611557195213
other tumor cells	-0.17996980084313288
top tumor-like quartile	-0.13655811180303126
other tumor cells	-0.18962555167115766
other tumor cells	-0.1002009356463397
other tumor cells	-0.31900481235833816
other tumor cells	-0.3615811194902585
other tumor cells	0.049679975450774766
other tumor cells	-0.1711794682490973
top tumor-like quartile	-0.14410818653342167
top tumor-like quartile	-0.03153306172217851
other tumor cells	-0.2606374246102792
other tumor cells	-0.2733071880576051
other tumor cells	-0.23330005598656925
other tumor cells	0.11383134936109002
other tumor cells	-0.17219150213547696
other tumor cells	-0.12715555120397498
other tumor cells	-0.2302505631505707
other tumor cells	0.24344907277896083
other tumor cells	-0.2112730520742911
other tumor cells	0.10190825992160374
top tumor-like quartile	-0.17131205694175064
other tumor cells	-0.21935674879286024
other tumor cells	-0.058436605665418834
other tumor cells	-0.1504025400420766
other tumor cells	-0.15576309039268965
other tumor cells	-0.12300921958169816
top tumor-like quartile	0.20587742770159684
other tumor cells	0.14135895246340907
other tumor cells	-0.08960976718384542
other tumor cells	0.248951929586905
other tumor cells	-0.021061726558355642
top tumor-like quartile	-0.22267980192914422
other tumor cells	-0.24295729177969475
other tumor cells	-0.21357260810004342
other tumor cells	-0.21379164707513504
other tumor cells	-0.2652776270736883
other tumor cells	-0.1284300015296465
other tumor cells	-0.17904255713945555
other tumor cells	0.14640401322164653
other tumor cells	-0.2708147072497709
other tumor cells	-0.2656836333098235
other tumor cells	-0.2646759174488209
other tumor cells	-0.14483779153706117
other tumor cells	0.022981721677897915
other tumor cells	-0.28782425397708095
other tumor cells	0.1419249552267569
other tumor cells	-0.042442218756970074
top tumor-like quartile	-0.07748550838894314
other tumor cells	-0.23217175330644774
top tumor-like quartile	0.12228829183696233
other tumor cells	-0.41118602988160685
top tumor-like quartile	-0.2960163399025246
top tumor-like quartile	-0.2247891131742501
other tumor cells	-0.1674184681456766
other tumor cells	-0.021263007764463104
other tumor cells	0.09486320578021765
top tumor-like quartile	0.01780462853702497
other tumor cells	-0.27725916732976463
other tumor cells	-0.23428255246009355
top tumor-like quartile	-0.13770748067785193
other tumor cells	-0.22684238575122975
other tumor cells	-0.06642129833315627
other tumor cells	-0.2761879673710576
other tumor cells	-0.017554000571922024
other tumor cells	0.29775435247539006
other tumor cells	-0.17746072933997636
other tumor cells	-0.16524655877807998
top tumor-like quartile	0.03842412689585745
top tumor-like quartile	0.15519158634138697
top tumor-like quartile	-0.1508779834817957
other tumor cells	-0.24322554505901572
top tumor-like quartile	-0.2898845908082562
other tumor cells	-0.14410107224075883
other tumor cells	-0.10305673104745372
other tumor cells	-0.3371616646095558
other tumor cells	-0.24147747181080007
other tumor cells	-0.1436491248048382
other tumor cells	-0.1842344896292981
other tumor cells	-0.054905814889036564
other tumor cells	-0.2716404008276669
other tumor cells	-0.2457665808406877
other tumor cells	-0.12044641706678602
other tumor cells	-0.3294954182189188
other tumor cells	-0.10328180407300408
other tumor cells	-0.17613900737997926
top tumor-like quartile	-0.22302314970228407
other tumor cells	-0.27077342845775465
other tumor cells	-0.2391161506558642
top tumor-like quartile	0.028492697963008184
other tumor cells	-0.2770654654797213
other tumor cells	-0.15134147508644763
top tumor-like quartile	-0.1778474560490361
other tumor cells	-0.16781368962040655
other tumor cells	-0.19210629404327015
other tumor cells	-0.19667315777437186
other tumor cells	-0.2773619286807967
top tumor-like quartile	-0.23661853648998118
other tumor cells	-0.15895693979145567
other tumor cells	-0.29333201749825183
other tumor cells	-0.3356784302511333
other tumor cells	-0.2956574051468461
other tumor cells	-0.285496747052228
other tumor cells	-0.25887852244906956
other tumor cells	-0.13920713354040076
other tumor cells	0.05763161623919452
other tumor cells	-0.15940520792831606
top tumor-like quartile	0.20246798903853805
other tumor cells	0.12357399493087956
other tumor cells	-0.28138709362642267
other tumor cells	-0.07217795907715219
top tumor-like quartile	0.2738382669142735
top tumor-like quartile	-0.06477756264768997
other tumor cells	1.2263958189222546
other tumor cells	0.2406510011649426
other tumor cells	0.5559256165115922
other tumor cells	-0.16772663446120273
other tumor cells	-0.1522379039246359
other tumor cells	0.04982932114306793
other tumor cells	-0.2736967345814646
other tumor cells	-0.07813064404475836
top tumor-like quartile	-0.31465911865234375
top tumor-like quartile	-0.27401490859043454
other tumor cells	-0.13534411677607783
other tumor cells	0.10290865839263538
other tumor cells	-0.11220916700951844
other tumor cells	0.2287675598521291
other tumor cells	-0.2662013489523052
other tumor cells	-0.13103024753523462
other tumor cells	-0.08248395831496624
top tumor-like quartile	-0.21048490059228592
other tumor cells	-0.24705057968328029
other tumor cells	-0.12831084227856293
other tumor cells	0.08362493985964925
other tumor cells	-0.2350456096507885
top tumor-like quartile	-0.2800001215051722
other tumor cells	-0.24304446467646845
other tumor cells	-0.19445386345003857
top tumor-like quartile	0.09325073089128658
other tumor cells	-0.19181034888750242
other tumor cells	-0.21809261963691243
other tumor cells	-0.17203469923984857
other tumor cells	-0.24564893746081692
top tumor-like quartile	0.13720329308215484
top tumor-like quartile	-0.23788682914074558
other tumor cells	-0.21659356576425057
other tumor cells	-0.26391062324429737
other tumor cells	-0.13628724180621865
other tumor cells	-0.016791075835993263
other tumor cells	-0.2620103388656805
top tumor-like quartile	-0.024320584756356678
other tumor cells	-0.18387975810486593
other tumor cells	-0.26961340727629485
other tumor cells	-0.1277939360818745
other tumor cells	-0.31659163957760655
other tumor cells	-0.12758430433862003
other tumor cells	-0.18057166205512154
other tumor cells	-0.4006144676679446
other tumor cells	-0.3542867589879919
other tumor cells	-0.25792708220305266
other tumor cells	-0.24124234988365645
top tumor-like quartile	-0.19201889744511358
other tumor cells	-0.2445162784906081
other tumor cells	-0.3127984411922502
top tumor-like quartile	-0.3440421540060161
top tumor-like quartile	0.36067946751912433
other tumor cells	-0.2028360249083719
other tumor cells	-0.013859971069995258
top tumor-like quartile	-0.3852726736186463
other tumor cells	1.4060407096956982
other tumor cells	-0.26226943216206117
other tumor cells	-0.17915211194827232
other tumor cells	-0.2663806868188175
top tumor-like quartile	-0.31057824028862846
other tumor cells	-0.2998197343614366
other tumor cells	-0.28982647554374036
other tumor cells	-0.15555585460898316
other tumor cells	-0.16971890720320337
other tumor cells	0.04938959781034491
top tumor-like quartile	-0.3032686209972994
top tumor-like quartile	0.09878021405066972
other tumor cells	-0.20642082779495805
top tumor-like quartile	-0.324223530145339
top tumor-like quartile	0.10047879631136669
other tumor cells	-0.21270698529702642
top tumor-like quartile	-0.261440865787459
other tumor cells	-0.07805341261404536
top tumor-like quartile	-0.228289145010489
other tumor cells	0.01251840885774591
other tumor cells	-0.23093046965422453
other tumor cells	-0.18012289353358893
other tumor cells	-0.19179618505784024
other tumor cells	0.12131485232600461
top tumor-like quartile	-0.3856969056306062
other tumor cells	-0.211224564799556
other tumor cells	-0.1665712050449701
other tumor cells	0.01917448161560814
other tumor cells	-0.2329432405071494
other tumor cells	0.029786913483231175
top tumor-like quartile	0.8399235996199241
other tumor cells	-0.2249516616632909
other tumor cells	-0.1735771085009163
top tumor-like quartile	0.07339479010782127
other tumor cells	0.19306768017050657
top tumor-like quartile	-0.01839360190026551
other tumor cells	-0.31971144970552423
other tumor cells	-0.14358365094220196
top tumor-like quartile	-0.23312149518801842
other tumor cells	0.9289265149905359
top tumor-like quartile	-0.32821017135808495
other tumor cells	-0.2718538193055141
top tumor-like quartile	-0.25619968367211615
other tumor cells	0.8021785477061331
other tumor cells	0.07316779795988107
other tumor cells	-0.21833577568148388
other tumor cells	-0.4020168634108555
other tumor cells	0.14568259392255617
other tumor cells	-0.17853090939698393
other tumor cells	1.1387038642977492
top tumor-like quartile	-0.1571723414056095
other tumor cells	-0.07726822370364342
top tumor-like quartile	0.36309797381177356
top tumor-like quartile	-0.1239007417066598
other tumor cells	-0.09287277268774716
top tumor-like quartile	0.2325165477799781
other tumor cells	0.25169027881857786
other tumor cells	0.011498739689956461
other tumor cells	-0.30704846794222607
other tumor cells	1.438792970445421
top tumor-like quartile	-0.1450277375586239
top tumor-like quartile	-0.07339830457428356
top tumor-like quartile	-0.27082419689790704
other tumor cells	0.17070218074468918
top tumor-like quartile	0.3668572166819631
other tumor cells	0.03793453875883124
other tumor cells	-0.35104175629439177
other tumor cells	-0.21373127124927663
top tumor-like quartile	-0.08287172847323948
other tumor cells	-0.19612017972969714
other tumor cells	0.0918926986647241
other tumor cells	0.461886093940264
other tumor cells	-0.18778405366120515
other tumor cells	-0.09980487823486331
top tumor-like quartile	0.20581733444590625
other tumor cells	-0.23382076216332706
top tumor-like quartile	-0.040810217092066614
other tumor cells	-0.23432580924328464
other tumor cells	-0.21075269911024305
other tumor cells	0.14252414821106713
top tumor-like quartile	-0.07239238715466159
other tumor cells	-0.310002362286603
other tumor cells	0.0537155822471336
top tumor-like quartile	-0.2990759861322097
other tumor cells	-0.05052466304213915
other tumor cells	-0.1778252919514974
top tumor-like quartile	0.09350700731630679
other tumor cells	-0.3327707125816816
other tumor cells	0.7888845514368127
other tumor cells	-0.08742014567057292
top tumor-like quartile	-0.3762983392786097
other tumor cells	0.0148408560105312
other tumor cells	-0.022122347796404818
top tumor-like quartile	-0.39022412712191357
other tumor cells	-0.1579804655946331
other tumor cells	0.16274331822807409
other tumor cells	-0.1274370499599127
other tumor cells	-0.1385361942244165
other tumor cells	-0.07032385873205865
other tumor cells	1.423723479847849
