tumor_like_group	boundary_score	score	comparison_scope	quartile_threshold_tumor_only	n_top_tumor_like	n_other_tumor_cells	cohen_d_top_vs_other_embryonic_like	q_top_vs_other_embryonic_like	p_top_vs_other_embryonic_like	cohen_d_top_vs_other_inflammatory_repair	q_top_vs_other_inflammatory_repair	p_top_vs_other_inflammatory_repair
other tumor cells	embryonic_like_score	-0.09822473720628389	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.0	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	-0.10007406740772481	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.046408585139683316	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	0.09065790468332718	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.10711587205225108	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	0.3947703137689707	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.09359230313982282	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.09578533561862244	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	-0.10156506908183195	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.10637424430068658	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.11564320934062101	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.07068853426952751	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.19546000811518455	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.15568651471819198	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	-0.13652747017996653	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	-0.16034675131038745	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.1451435867620974	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.08266834336884167	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.20392834021120657	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.2006511688232422	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	-0.12059819941618005	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.05728392552356332	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.5421134335654122	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.21338797977992466	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.10457144951333805	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.4845651947722143	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.1365686728029835	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.1365816544513313	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.1260166070899185	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.041687775631340185	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.1242532730102539	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.26109537932337545	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.10209343384723274	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.11257860611896126	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.2501262533421419	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.058929448225060285	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.5555520534515381	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.20838712186229472	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.09894183217262735	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	-0.09088220401686065	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.26072272524541734	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.07793618708240743	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	-0.08725522488963847	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	0.14899600184693626	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	-0.11764760893218372	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.1878307108976403	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	-0.1553527287074498	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.12191224584774095	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.07133612827378877	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.08289056894730548	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.062196356909615655	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.042888558640771984	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.2770291776073222	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	-0.20072104006397481	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.19505192795578313	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.4265531929171815	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.08342326417261241	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.11255976715866402	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.1010628276941728	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	-0.04027542046138218	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	-0.05210642425381407	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	0.45554405329178793	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.033763958483326195	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	0.3490742420663639	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	0.7747282534229513	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
top tumor-like	embryonic_like_score	0.02104335366463178	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
other tumor cells	embryonic_like_score	-0.19323456044099768	Tumor cells only	0.8001459848313104	469	1406	-0.022678456059273117	0.1948696555716093	0.1948696555716093	-0.10960085228783907	0.12531291035301123	0.06265645517650562
