tumor_like_quartile	stemness_score
other tumor cells	-0.2397237439309397
other tumor cells	-0.045493755609758435
other tumor cells	-0.5717106480752269
top tumor-like quartile	1.1753715353627359
other tumor cells	1.3505799155081473
other tumor cells	-0.20642462084370275
other tumor cells	0.12425817597296931
other tumor cells	0.03927793329761875
top tumor-like quartile	1.1988036440264795
other tumor cells	-0.10798725870347792
other tumor cells	-0.17005715014473083
other tumor cells	-0.2113141090639176
other tumor cells	0.04235663913911386
other tumor cells	1.323416829109192
other tumor cells	-0.32207116773051603
other tumor cells	-0.10372850395018057
top tumor-like quartile	1.38756997354569
other tumor cells	-0.27605485195113766
top tumor-like quartile	0.9684954304848948
other tumor cells	0.44465742188115276
other tumor cells	1.609934914496637
other tumor cells	-0.16268899363856162
other tumor cells	0.6528064089436685
other tumor cells	-0.4566910959059192
top tumor-like quartile	1.5468797222260506
top tumor-like quartile	1.4318333518120552
other tumor cells	-0.08369955035947985
other tumor cells	-0.3362985426379788
other tumor cells	-0.3347821389475176
other tumor cells	0.027948123793448187
top tumor-like quartile	1.1690315508073377
other tumor cells	-0.244737486685476
top tumor-like quartile	1.1788978115204842
other tumor cells	-0.505670516721664
other tumor cells	1.0112846359129875
other tumor cells	-0.44142578494164253
other tumor cells	0.7656808783931117
other tumor cells	0.45936462571544034
other tumor cells	-0.5058699269448558
other tumor cells	0.72303480486716
other tumor cells	0.3948265371784087
other tumor cells	-0.48485805142310356
top tumor-like quartile	1.1529282369921283
other tumor cells	-0.38000660557900706
other tumor cells	-0.31102078960787866
other tumor cells	0.4765166640281677
top tumor-like quartile	1.1830722708855905
top tumor-like quartile	1.2357897835393106
other tumor cells	-0.03363398005885465
other tumor cells	0.7170985398753997
top tumor-like quartile	1.0363906660387592
other tumor cells	0.37989100333183046
other tumor cells	-0.04666139906452549
other tumor cells	-0.1777796668391074
top tumor-like quartile	1.763498721584197
other tumor cells	0.34888400570038824
top tumor-like quartile	1.447083680860458
top tumor-like quartile	1.0928939081007434
other tumor cells	1.0502538450302616
other tumor cells	-0.34142638790991997
other tumor cells	0.8778913867089057
top tumor-like quartile	1.6098940718558528
other tumor cells	0.7109321894184235
other tumor cells	1.3308748929731307
other tumor cells	0.9523205449504237
other tumor cells	-0.3569666031868227
other tumor cells	-0.3246675306750882
other tumor cells	-0.3861666648618637
top tumor-like quartile	1.5442922115325928
other tumor cells	-0.08034425300936543
other tumor cells	0.9282766542127056
other tumor cells	0.8146321888892881
other tumor cells	-0.2367170621310511
other tumor cells	-0.482231447773595
other tumor cells	0.7424785437122468
other tumor cells	-0.2994828378000567
top tumor-like quartile	-0.11393375935093047
other tumor cells	-0.1988018044540959
other tumor cells	-0.3285347107918032
other tumor cells	-0.341934327156313
other tumor cells	0.2769942072130019
other tumor cells	0.04079936588964156
other tumor cells	-0.2401675562704763
top tumor-like quartile	1.4440659323046283
other tumor cells	0.9880114716868247
top tumor-like quartile	0.9237245436637632
other tumor cells	1.051219774830726
other tumor cells	-0.3461012200963113
other tumor cells	-0.09749679796157346
other tumor cells	-0.5334503419937626
other tumor cells	-0.1725352166160461
other tumor cells	-0.0002543484011003905
other tumor cells	-0.2961315031974546
other tumor cells	-0.13352947177425506
other tumor cells	-0.4467786358248803
top tumor-like quartile	-0.11348503635775659
other tumor cells	-0.29208294037849675
other tumor cells	-0.3300485610961914
other tumor cells	0.6136059684138144
other tumor cells	1.0472392574433358
top tumor-like quartile	1.252057025509496
other tumor cells	-0.39561976155927103
other tumor cells	0.6945128979221467
other tumor cells	-0.4657798274870842
other tumor cells	0.27641608253602057
other tumor cells	-0.15698180275578655
other tumor cells	-0.26654346575660093
other tumor cells	-0.1857886795074709
other tumor cells	0.1430783877449651
top tumor-like quartile	1.245497138269486
other tumor cells	0.09470483949107511
other tumor cells	-0.022223156306051428
other tumor cells	-0.12815158213338546
other tumor cells	-0.21337848613339083
other tumor cells	0.8531707486798686
other tumor cells	-0.4673117976034841
other tumor cells	-0.06176307028339756
other tumor cells	0.8016890633490777
other tumor cells	1.2886007908851869
other tumor cells	0.21616977068685717
top tumor-like quartile	1.1412359514544086
top tumor-like quartile	1.5412833383006435
other tumor cells	0.18128773281651156
other tumor cells	1.0133398079103038
other tumor cells	-0.5536363663211945
other tumor cells	-0.34990892102641447
top tumor-like quartile	0.6718034744262695
other tumor cells	1.281112470934468
top tumor-like quartile	1.1342533942191833
top tumor-like quartile	0.6110802581233363
other tumor cells	-0.5231135583692982
other tumor cells	1.5324165590347782
top tumor-like quartile	1.263906390436234
other tumor cells	0.7431453504870015
other tumor cells	-0.23480796813964844
other tumor cells	-0.23194755661872124
other tumor cells	1.0434301783961635
top tumor-like quartile	0.9906751801890712
other tumor cells	-0.3403521699290122
other tumor cells	1.015359563212241
other tumor cells	0.13059862582914294
top tumor-like quartile	1.0928522540676977
other tumor cells	0.7623632261829991
top tumor-like quartile	-0.36259322012624434
other tumor cells	-0.5247086555727066
other tumor cells	-0.023402036197723908
other tumor cells	-0.45185987411006806
other tumor cells	1.2310361169999644
other tumor cells	-0.4272907933881206
other tumor cells	0.8030378818511963
top tumor-like quartile	1.0916574539676789
other tumor cells	-0.22986654889199043
top tumor-like quartile	1.5835800632353751
other tumor cells	-0.3003953195387317
other tumor cells	0.4573529997179585
top tumor-like quartile	0.7543685859249484
top tumor-like quartile	1.541063908607729
other tumor cells	-0.30526908751456966
other tumor cells	-0.3627219661589592
other tumor cells	-0.2385354349690099
other tumor cells	-0.4530904216151084
other tumor cells	-0.1207561194896698
other tumor cells	0.9572918530433409
other tumor cells	-0.16999205081693586
other tumor cells	-0.44193412411597466
other tumor cells	-0.24181042948076803
other tumor cells	0.8384144037000595
other tumor cells	-0.05658189519759149
top tumor-like quartile	-0.4067779909218511
other tumor cells	-0.30673989941996915
other tumor cells	0.9792491005313012
other tumor cells	-0.2904160714918567
other tumor cells	0.36515562765059933
other tumor cells	0.30185777718021023
other tumor cells	0.6224922441667126
other tumor cells	0.4212697802051421
other tumor cells	-0.23958086198376072
other tumor cells	-0.08741496743694427
other tumor cells	0.7718153345969415
other tumor cells	1.2923124836337183
other tumor cells	-0.31451539070375506
other tumor cells	-0.25402924322312875
other tumor cells	-0.27493975239415325
other tumor cells	1.237355124565863
top tumor-like quartile	0.9841928059054958
top tumor-like quartile	0.9144569212390531
other tumor cells	0.5592938584666098
top tumor-like quartile	0.613037359329962
top tumor-like quartile	0.809601987561872
other tumor cells	0.8848772510405509
other tumor cells	0.38418982874962593
top tumor-like quartile	1.043192498145565
top tumor-like quartile	1.4378689719784643
other tumor cells	0.41042955075540855
other tumor cells	0.9248695719626642
other tumor cells	-0.11697463835439376
other tumor cells	-0.3239719944615518
other tumor cells	0.41563731624234107
top tumor-like quartile	0.5916135061171748
other tumor cells	-0.41025709336803806
top tumor-like quartile	0.7474552277595766
other tumor cells	0.18391457296186878
top tumor-like quartile	1.754331273417319
other tumor cells	0.11472747595079485
other tumor cells	1.2629596187222387
other tumor cells	-0.4568207648492629
top tumor-like quartile	0.9639476268522201
other tumor cells	0.15340241501408236
other tumor cells	0.6679368134467832
other tumor cells	-0.026651084423065186
other tumor cells	-0.4755362849081716
top tumor-like quartile	0.9317960546862695
other tumor cells	0.8401874957546112
other tumor cells	-0.4421417482437626
top tumor-like quartile	0.8096192959816225
other tumor cells	0.8356802540440713
other tumor cells	-0.32696410148374494
top tumor-like quartile	-0.023378034753184174
top tumor-like quartile	1.2306308977065548
other tumor cells	0.23014470838731332
other tumor cells	-0.38226804425639493
top tumor-like quartile	1.5126156191672049
other tumor cells	-0.40809446765530494
other tumor cells	1.2670685783509286
top tumor-like quartile	0.3461379312699841
top tumor-like quartile	1.2298225587414158
other tumor cells	0.7352912349085654
other tumor cells	0.8026267405479185
other tumor cells	0.698057028555101
other tumor cells	0.8669482046558011
other tumor cells	0.41038630470152826
other tumor cells	0.7170618195687571
top tumor-like quartile	1.7763875299884426
other tumor cells	0.6784664892381237
top tumor-like quartile	1.4956589206572501
top tumor-like quartile	1.2218672075579242
other tumor cells	-0.5481089315106792
other tumor cells	1.0314287447160289
top tumor-like quartile	-0.4918190125496157
top tumor-like quartile	1.2595575432623587
other tumor cells	-0.30719129500850556
other tumor cells	0.3446604301852565
other tumor cells	-0.39688661021571003
other tumor cells	-0.41090473051994075
other tumor cells	-0.3110302032962922
other tumor cells	-0.45288812921893207
top tumor-like quartile	1.3265093680351012
top tumor-like quartile	1.189461450422964
other tumor cells	1.176722688059653
other tumor cells	-0.1269007411695296
other tumor cells	-0.237495360835906
other tumor cells	-0.2567254127033295
other tumor cells	0.040196687944473786
other tumor cells	0.5181843734556628
other tumor cells	-0.13687151670455933
other tumor cells	-0.028494989679705707
other tumor cells	-0.17058017946058707
other tumor cells	-0.3426662875759986
top tumor-like quartile	0.850747908315351
other tumor cells	0.7790676393816548
other tumor cells	0.5932391151305167
other tumor cells	0.06354252273036587
top tumor-like quartile	-0.608779784171812
other tumor cells	1.110487376489947
top tumor-like quartile	1.4330564468137679
other tumor cells	0.46164446684621996
top tumor-like quartile	1.2032656861889746
other tumor cells	-0.21980954850873635
other tumor cells	0.3459738935193708
top tumor-like quartile	1.2435540230043474
other tumor cells	-0.32586971406013737
other tumor cells	0.5315279229994743
other tumor cells	0.87295852938006
other tumor cells	-0.42843501798568234
other tumor cells	-0.10389496434119438
top tumor-like quartile	1.2287385771351476
other tumor cells	-0.3729088075699345
other tumor cells	0.14990539608463163
top tumor-like quartile	1.2936398636910222
top tumor-like quartile	1.1348825577766664
other tumor cells	-0.4939537048339844
other tumor cells	-0.45372874506058236
other tumor cells	-0.37960606236611644
other tumor cells	0.33439246300728087
other tumor cells	0.7363428954155214
top tumor-like quartile	1.6943309307098389
other tumor cells	-0.3914470836039512
other tumor cells	-0.253830817437941
top tumor-like quartile	1.5370145459328928
top tumor-like quartile	-0.33743966010309034
other tumor cells	-0.27249486984745147
other tumor cells	-0.38567293843915385
other tumor cells	1.0767578694128221
other tumor cells	0.770844417233621
other tumor cells	-0.16394294077350247
other tumor cells	0.11397018163434919
other tumor cells	-0.28384153304561494
other tumor cells	0.7631378327646563
top tumor-like quartile	1.810191754371889
other tumor cells	-0.5498969170355028
other tumor cells	0.8653224975832047
top tumor-like quartile	1.3643244774110856
top tumor-like quartile	1.2253072223355694
top tumor-like quartile	0.6983265684496972
other tumor cells	0.053978477754900556
other tumor cells	0.8172926825861777
other tumor cells	0.08215666490216411
other tumor cells	-0.047498356911443884
other tumor cells	-0.45819110255087575
other tumor cells	0.6340031854567989
other tumor cells	-0.24880118620011116
other tumor cells	-0.055385121414738336
other tumor cells	0.9419897679359682
top tumor-like quartile	1.4082219908314366
other tumor cells	0.7131061092499764
other tumor cells	-0.47560836422827935
top tumor-like quartile	1.5824263018946494
other tumor cells	-0.3258936559000323
top tumor-like quartile	0.507354740173586
top tumor-like quartile	1.1843664530784852
other tumor cells	0.8174099229997204
other tumor cells	0.8330680324185279
top tumor-like quartile	0.7532857579569663
other tumor cells	-0.5346646462717364
other tumor cells	-0.24830442859280494
other tumor cells	1.0653631187254382
other tumor cells	0.30159763751491425
other tumor cells	1.4476488098021476
other tumor cells	-0.49694301236060356
other tumor cells	0.4570626289613785
other tumor cells	0.04816878418768605
other tumor cells	-0.24565179886356478
other tumor cells	-0.4370492196852161
other tumor cells	-0.4274807283955236
top tumor-like quartile	1.3153113934301561
other tumor cells	1.0404919347455426
other tumor cells	0.7576539208812099
top tumor-like quartile	1.3838512859036847
other tumor cells	-0.3374486123361895
other tumor cells	-0.12266603785176433
other tumor cells	1.0798212059082524
top tumor-like quartile	1.0039624437209098
other tumor cells	-0.5194519412133002
other tumor cells	1.0605369883198892
top tumor-like quartile	1.277060285691292
other tumor cells	0.6290226828667426
other tumor cells	-0.32961239353302985
top tumor-like quartile	1.0363451857720651
other tumor cells	0.5956310456798923
other tumor cells	1.000095982705393
other tumor cells	-0.47747218224310106
other tumor cells	-0.5252205018074282
top tumor-like quartile	0.9472978884173978
top tumor-like quartile	0.15440254442153434
other tumor cells	1.2502653021966257
other tumor cells	-0.33942826957471905
top tumor-like quartile	-0.1964057025409514
other tumor cells	-0.027039792268506946
other tumor cells	0.04976475623346144
other tumor cells	-0.6291275639687816
top tumor-like quartile	1.490539473872031
other tumor cells	-0.3246070492652155
other tumor cells	-0.43988978478216356
other tumor cells	-0.4599682900213426
other tumor cells	0.7280685055640436
other tumor cells	0.5806636733393515
other tumor cells	-0.49416437456684725
other tumor cells	0.06796381358177433
top tumor-like quartile	1.1605666491293138
top tumor-like quartile	2.0343819741279847
other tumor cells	0.9220355172311107
other tumor cells	-0.31216267616518084
other tumor cells	-0.24511251141948084
other tumor cells	0.006160487090387634
other tumor cells	-0.45675843761813256
other tumor cells	-0.16589700022051412
other tumor cells	0.39017003005550754
other tumor cells	-0.3270257826774351
top tumor-like quartile	1.187636709982349
other tumor cells	-0.33769567551151397
other tumor cells	0.8604015842560799
other tumor cells	-0.27714458588630925
other tumor cells	-0.05154170913081013
other tumor cells	-0.2750221375496157
top tumor-like quartile	1.6792936786528556
other tumor cells	-0.277917702351847
other tumor cells	0.08478586616054656
top tumor-like quartile	0.8369587621381206
other tumor cells	0.2843040189435405
other tumor cells	0.2913225869978628
top tumor-like quartile	1.2041095302950953
top tumor-like quartile	0.6923481456695064
other tumor cells	-0.10721356734152765
other tumor cells	-0.09216369736579155
top tumor-like quartile	0.742904136257787
other tumor cells	0.8114890360063123
other tumor cells	-0.33005560598065775
other tumor cells	-0.4559224036432082
other tumor cells	-0.35693005592592303
top tumor-like quartile	1.4789969344292917
other tumor cells	-0.2031638381942626
top tumor-like quartile	-0.03126437721713898
other tumor cells	1.2620822806512155
other tumor cells	-0.09805659324892108
other tumor cells	-0.2840544571799617
other tumor cells	-0.6666442501929498
other tumor cells	-0.38699974552277594
other tumor cells	-0.3040474922426285
other tumor cells	0.8149647904980567
other tumor cells	-0.3442825194328062
other tumor cells	1.2972982775780462
other tumor cells	-0.40662888557680194
other tumor cells	-0.2705293470813382
other tumor cells	-0.21209395316339308
other tumor cells	0.6279319178673529
other tumor cells	-0.028932439704095148
top tumor-like quartile	1.5097345536754978
other tumor cells	-0.26606898153981856
other tumor cells	-0.07671704984480338
other tumor cells	-0.36319695749590475
other tumor cells	0.9774223835237564
other tumor cells	1.2405535713318856
other tumor cells	-0.4096481569351689
other tumor cells	-0.493111333539409
other tumor cells	-0.16161152047495686
other tumor cells	-0.18321940062507508
other tumor cells	-0.4628705363119802
top tumor-like quartile	1.5880253853336457
other tumor cells	-0.2644417670465285
top tumor-like quartile	1.1939487995639924
other tumor cells	0.6585725045973255
other tumor cells	1.1595070285181845
other tumor cells	0.5654289991624893
other tumor cells	0.8028926464819139
other tumor cells	0.04364165759855704
other tumor cells	-0.22697096822723267
top tumor-like quartile	1.2299922820060485
other tumor cells	-0.4479069555959394
other tumor cells	-0.3127971416519534
other tumor cells	-0.27953880063949094
other tumor cells	0.9575088600958547
other tumor cells	-0.37460858687277765
other tumor cells	1.1091787815093994
other tumor cells	-0.28927593846474925
other tumor cells	1.337908314120385
other tumor cells	-0.24662743749157073
top tumor-like quartile	1.255507715286747
other tumor cells	-0.37206043735627203
top tumor-like quartile	1.0326247945908578
other tumor cells	-0.008181836335889758
other tumor cells	-0.016359694542423364
other tumor cells	-0.5297333502000378
other tumor cells	-0.27307294645617086
other tumor cells	-0.28824181710520097
top tumor-like quartile	1.4953258806659329
other tumor cells	-0.08638901960465217
other tumor cells	0.09441284114314663
top tumor-like quartile	1.1990400552749634
other tumor cells	-0.06322298607518595
other tumor cells	-0.5135046128303774
top tumor-like quartile	0.9758889636685771
other tumor cells	0.9912647739533456
other tumor cells	0.6925272903134746
top tumor-like quartile	1.0516537620175268
other tumor cells	-0.09883401374663076
other tumor cells	0.9180208675322994
other tumor cells	-0.23656146757064328
other tumor cells	0.9919211364561512
other tumor cells	-0.10097217175268358
top tumor-like quartile	1.190798947888036
top tumor-like quartile	1.1155109674699846
other tumor cells	0.619840883439587
other tumor cells	-0.2684047452865108
other tumor cells	0.7125699154792293
other tumor cells	-0.07798112592389506
other tumor cells	0.3779906457470309
other tumor cells	-0.029650194991019452
other tumor cells	0.7698134260792886
other tumor cells	-0.28282325498519406
other tumor cells	0.6376099586486816
other tumor cells	-0.07714825195650898
other tumor cells	1.3704342303737518
other tumor cells	1.3065391355945217
other tumor cells	-0.609132089922505
top tumor-like quartile	1.2142181319575156
top tumor-like quartile	1.3368137690328783
other tumor cells	0.8121525856756395
other tumor cells	0.917583950104252
top tumor-like quartile	1.179853820031689
top tumor-like quartile	1.1802017381114345
other tumor cells	-0.36124358638640375
other tumor cells	0.9993467792387931
top tumor-like quartile	1.0167022097495293
other tumor cells	-0.2903729052312912
other tumor cells	0.981500264137022
other tumor cells	-0.02944085867174212
other tumor cells	-0.11170161635644976
other tumor cells	1.3495767270365069
other tumor cells	0.6156969031979961
other tumor cells	-0.09667782918099432
other tumor cells	-0.5370772577101185
other tumor cells	0.557232226094892
top tumor-like quartile	0.8889219184075633
other tumor cells	0.6313974934239541
other tumor cells	-0.3799676587504725
top tumor-like quartile	-0.2199789785569714
other tumor cells	0.6612133133795953
other tumor cells	0.6978017322478756
other tumor cells	1.0003610657107447
other tumor cells	0.8916693156765354
other tumor cells	-0.49267944212882747
top tumor-like quartile	1.5662911938082789
other tumor cells	0.9686699759575628
other tumor cells	0.7458082783606744
other tumor cells	0.7820055946227042
other tumor cells	-0.5610094993345199
top tumor-like quartile	0.83908361388791
other tumor cells	-0.43815474356374434
other tumor cells	0.19635089558939778
other tumor cells	-0.36524098246328296
top tumor-like quartile	1.7776657765911472
top tumor-like quartile	1.0355245374864148
other tumor cells	-0.3622193797942131
other tumor cells	-0.23894571488903416
other tumor cells	-0.12532194391373663
other tumor cells	0.5466285674802719
top tumor-like quartile	1.312117238198557
top tumor-like quartile	1.4276629570991761
top tumor-like quartile	1.2184315727603052
other tumor cells	-0.15187561656198195
other tumor cells	-0.43143001679451237
other tumor cells	0.3945578067533432
other tumor cells	0.1802110921952032
other tumor cells	0.615837166386266
top tumor-like quartile	-0.26767405675303546
top tumor-like quartile	1.0823367795636578
top tumor-like quartile	1.2946068702205535
top tumor-like quartile	1.0533910528306039
other tumor cells	0.6523918528710643
other tumor cells	0.05305385397326562
top tumor-like quartile	1.0407513610778316
other tumor cells	-0.3575668027324061
other tumor cells	-0.2459339634064705
top tumor-like quartile	1.5289366245269775
other tumor cells	-0.28558158682238666
other tumor cells	-0.10579836656970365
top tumor-like quartile	1.6710406080369027
other tumor cells	-0.3293519789172757
top tumor-like quartile	1.6399244262326147
other tumor cells	0.3031280386832453
top tumor-like quartile	1.3064396035286687
other tumor cells	-0.587615966796875
other tumor cells	0.06904502837888657
top tumor-like quartile	1.5013596780838505
top tumor-like quartile	1.3637207631141908
other tumor cells	-0.2993378177765877
other tumor cells	1.4743370509916736
other tumor cells	-0.3919964759580551
other tumor cells	-0.038708699326361395
other tumor cells	-0.4544337795626733
other tumor cells	0.7093547236534857
other tumor cells	0.49122070497082126
other tumor cells	1.004536994041935
other tumor cells	-0.0984854592430976
top tumor-like quartile	0.8721408843994141
other tumor cells	-0.3975861812791517
other tumor cells	0.0407860894357005
other tumor cells	-0.42807012988675025
other tumor cells	-0.020231234450494073
top tumor-like quartile	0.9735805719129501
other tumor cells	-0.455504878874748
other tumor cells	1.1260201969454364
top tumor-like quartile	1.3003094350138018
top tumor-like quartile	1.311347569188764
top tumor-like quartile	0.8961522425374677
other tumor cells	-0.5209558548465851
other tumor cells	-0.5625559283841041
other tumor cells	0.21277252320320378
top tumor-like quartile	1.1001752614974976
other tumor cells	-0.22416312271548855
other tumor cells	0.11975782340572727
other tumor cells	-0.4570038703180129
top tumor-like quartile	1.3004041179533927
other tumor cells	-0.3793360187161353
other tumor cells	-0.3427231696344191
other tumor cells	0.890045904344128
top tumor-like quartile	0.8827849626541138
other tumor cells	-0.2458045405726279
other tumor cells	-0.08115722383222274
top tumor-like quartile	1.3513548297266806
other tumor cells	-0.30306173140002834
top tumor-like quartile	1.1491227419145646
other tumor cells	-0.16471632353721127
other tumor cells	-0.34072365299347906
top tumor-like quartile	1.8541372668358587
other tumor cells	-0.12018690186162151
other tumor cells	1.4133859065271193
other tumor cells	1.168399210899107
other tumor cells	-0.4133824686850271
top tumor-like quartile	0.994513750076294
other tumor cells	-0.3050281155493952
top tumor-like quartile	2.05553081727797
other tumor cells	1.1295263651878602
other tumor cells	-0.14507712568006204
top tumor-like quartile	1.1483269506885159
other tumor cells	0.4056450455419479
other tumor cells	0.919821270050541
top tumor-like quartile	-0.20488868557637735
top tumor-like quartile	0.8063563569899528
top tumor-like quartile	-0.04972925878340201
top tumor-like quartile	0.7522062255490211
other tumor cells	0.7709325744259742
other tumor cells	-0.34749674027965916
other tumor cells	0.374501024523089
other tumor cells	-0.6375197133710307
other tumor cells	0.5280280074765605
other tumor cells	-0.41894309751449094
other tumor cells	-0.3764694275394563
other tumor cells	-0.2627479155217448
other tumor cells	0.8088626707753828
other tumor cells	0.14683817663500387
other tumor cells	-0.11405307439065748
other tumor cells	-0.27998903730223257
other tumor cells	-0.4127007761309224
other tumor cells	-0.3570310223487116
top tumor-like quartile	-0.5421881521901777
other tumor cells	-0.13694673968899634
top tumor-like quartile	0.9056743806408298
top tumor-like quartile	1.7138539591143207
other tumor cells	-0.42791034329322075
other tumor cells	-0.44741095266034525
other tumor cells	-0.0847470183526316
other tumor cells	-0.3154556520523564
top tumor-like quartile	1.1831250036916425
other tumor cells	-0.27483933971774194
other tumor cells	-0.3162998999318769
top tumor-like quartile	1.221123045490634
top tumor-like quartile	1.3147893721057522
top tumor-like quartile	0.7227406078769315
other tumor cells	-0.3888821462469716
top tumor-like quartile	1.8482513581552813
top tumor-like quartile	1.0231207109266713
top tumor-like quartile	1.7179918750639884
other tumor cells	0.8657234176512687
other tumor cells	1.2387895930197932
top tumor-like quartile	1.2316861575649631
other tumor cells	-0.33334544397169547
top tumor-like quartile	0.8800273095407793
other tumor cells	0.5617310385550222
other tumor cells	0.9783565267439811
other tumor cells	0.058903829705330646
other tumor cells	-0.4212482206283077
top tumor-like quartile	1.0087463509651922
top tumor-like quartile	0.8600895250997236
other tumor cells	1.010184230342988
other tumor cells	1.1665251870309152
other tumor cells	0.6851639824528848
top tumor-like quartile	-0.2529178742439516
top tumor-like quartile	1.0538219482667985
other tumor cells	-0.09163260363763376
other tumor cells	-0.07890821464600106
other tumor cells	0.9745864791254844
other tumor cells	0.02090480539106554
top tumor-like quartile	1.4649848399623748
top tumor-like quartile	0.7819121960670717
top tumor-like quartile	1.1317750253985004
other tumor cells	0.1091656473375136
other tumor cells	-0.3451830340969947
other tumor cells	0.9251391926119404
other tumor cells	-0.5383823763939642
other tumor cells	-0.22550801788606956
other tumor cells	0.674775892688382
top tumor-like quartile	1.3899255260344474
other tumor cells	0.6711265387073639
other tumor cells	-0.31733768217025266
other tumor cells	-0.4861027194607642
other tumor cells	-0.4618338000389837
other tumor cells	-0.09575374857071905
other tumor cells	-0.5192841560609879
other tumor cells	1.0098897987796414
other tumor cells	1.2201495016774824
other tumor cells	-0.422999162347086
top tumor-like quartile	2.0855238822198685
other tumor cells	1.0608583881009008
other tumor cells	-0.06839846891741597
other tumor cells	-0.33557679576258503
other tumor cells	-0.15001058482354684
other tumor cells	-0.2733090616041614
other tumor cells	-0.04315980307517514
other tumor cells	0.8253784564233595
other tumor cells	1.2234309027271886
top tumor-like quartile	0.4854249646586757
other tumor cells	-0.5049266199911794
other tumor cells	-0.15110714397122782
top tumor-like quartile	-0.45919273745629097
other tumor cells	-0.36304209309239543
other tumor cells	0.0456205856415533
other tumor cells	-0.5496596674765309
other tumor cells	-0.3071583470990581
other tumor cells	0.8321742319291637
other tumor cells	-0.35760033515191847
other tumor cells	1.0986455102120676
other tumor cells	1.4443908468369515
other tumor cells	-0.4594153127362651
other tumor cells	0.612422231704958
other tumor cells	-0.47017983347177505
top tumor-like quartile	1.396672571859052
other tumor cells	-0.45839294310538997
other tumor cells	0.8151822628513459
other tumor cells	-0.22442026772806722
other tumor cells	-0.40879332634710497
other tumor cells	-0.494193846179593
other tumor cells	-0.025861933346717603
other tumor cells	-0.4942626030214371
other tumor cells	0.6211451791947887
other tumor cells	-0.21265549429001346
other tumor cells	-0.470801507273028
top tumor-like quartile	1.1721069812774658
top tumor-like quartile	-0.3948538072647587
other tumor cells	-0.25306673636359556
other tumor cells	1.0962580519337808
top tumor-like quartile	1.6074121921293196
top tumor-like quartile	1.3488644784496677
top tumor-like quartile	1.2887081177003923
other tumor cells	0.5979637061395953
other tumor cells	0.1422538305482557
other tumor cells	0.7731854108072096
other tumor cells	-0.3478899819235648
other tumor cells	-0.2847082076534148
other tumor cells	-0.4429810431695754
other tumor cells	-0.2790622403544764
other tumor cells	-0.06909214200512054
other tumor cells	-0.1691480077082111
other tumor cells	0.8437202745868314
other tumor cells	0.5674526845255206
other tumor cells	0.8868242309939477
other tumor cells	0.06951927850323336
other tumor cells	0.3698769230996409
top tumor-like quartile	1.113334486561437
other tumor cells	0.8324565733632734
other tumor cells	-0.14973399523765812
other tumor cells	-0.3040746565788023
other tumor cells	-0.45425515357525115
top tumor-like quartile	1.4446466968905542
other tumor cells	0.8095619601588095
other tumor cells	1.0376549574636644
other tumor cells	0.003041816334570624
other tumor cells	0.6676591827023414
top tumor-like quartile	1.2127837980947187
top tumor-like quartile	1.1429387907828055
other tumor cells	-0.5315836629559917
other tumor cells	0.27630085714401736
other tumor cells	-0.2045312850706039
other tumor cells	-0.4004124056908392
other tumor cells	0.833417784783148
other tumor cells	-0.29023065874653475
other tumor cells	-0.3081927145681074
other tumor cells	0.7206211782270863
other tumor cells	-0.26124926536313947
other tumor cells	-0.46128260704778856
top tumor-like quartile	0.885804130185035
other tumor cells	-0.3692592190157983
top tumor-like quartile	1.904259450974003
top tumor-like quartile	1.351210936423271
other tumor cells	-0.20948271597585372
top tumor-like quartile	0.762189595930038
other tumor cells	-0.3570653853877898
other tumor cells	-0.15671563148498535
other tumor cells	0.15641441941261292
other tumor cells	-0.007263073036747614
top tumor-like quartile	1.4241809229696951
other tumor cells	-0.3466211442024477
other tumor cells	-0.4027517380252961
other tumor cells	-0.34450890941004597
top tumor-like quartile	1.326986974285495
other tumor cells	1.2331165652121268
other tumor cells	-0.03050527361131483
top tumor-like quartile	1.8224382631240352
other tumor cells	-0.5739034837292086
other tumor cells	1.1751392349120109
other tumor cells	-0.3778266291464529
other tumor cells	-0.4944434012136152
other tumor cells	-0.4224332123994827
other tumor cells	0.49884173562449796
top tumor-like quartile	0.722115482053449
top tumor-like quartile	1.0404020970867527
other tumor cells	0.052800380414532055
other tumor cells	-0.31796452306932016
other tumor cells	-0.5042682155486076
top tumor-like quartile	1.0607334644563737
top tumor-like quartile	1.318542242050171
other tumor cells	-0.07272717933500966
other tumor cells	-0.34235071366833103
other tumor cells	0.05846509625834806
other tumor cells	0.8630625740174325
top tumor-like quartile	0.8812664016600578
other tumor cells	0.5800641044493644
other tumor cells	0.05144194537593472
top tumor-like quartile	1.2325980086480417
other tumor cells	-0.19925006743400328
other tumor cells	0.657448657097355
other tumor cells	-0.25746359652088535
other tumor cells	1.2258504359952864
top tumor-like quartile	-0.3592205970518051
other tumor cells	-0.3758581223026399
top tumor-like quartile	1.1806304531712686
other tumor cells	-0.4921679958220451
other tumor cells	-0.41988563537597656
other tumor cells	0.9906280348377843
top tumor-like quartile	0.6865218531700873
other tumor cells	1.2871505637322702
top tumor-like quartile	0.8372654837946738
top tumor-like quartile	0.34918069454931444
top tumor-like quartile	0.7694631622683618
other tumor cells	-0.3914468519149288
top tumor-like quartile	1.335911919993739
other tumor cells	-0.37291468343427103
