embedding_1	embedding_2	stage
-0.03926118526069391	-0.004810284331880847	intact
-0.0272086233105769	-0.0003443053698126039	intact
0.017956213431229905	0.014049790323724755	intact
-0.03309590326097278	-0.0027633298450582843	intact
-0.05018509109516976	-0.006953301795760533	intact
0.017713277983964885	0.013539970439474422	intact
-0.05943917553181086	-0.008113941852716501	intact
-0.029943455354872153	-0.0018504280514148584	intact
-0.05139670504744253	-0.007474861010553184	intact
0.004615144390704823	-9.416313295335687e-05	intact
0.014591509912196486	0.009541798314294027	intact
0.01775904033804307	0.013611314034909651	intact
0.01764199224409254	0.013693970833636961	intact
0.006403973931019525	-0.00048198208439840937	intact
0.002691548373322923	0.0029527759768738044	intact
0.009982391100855154	0.005449407913667731	intact
0.011318080785251669	-0.004268715485067478	intact
-0.015571356003381704	0.0011264953551603017	intact
-0.01212857344960292	0.0012617059797343595	intact
-0.046118804401715244	-0.006047489821536897	intact
0.007314506463398523	0.0005245397493436134	intact
0.017395664122900015	0.013363164314528	intact
-0.007422063215896042	0.000804566584979886	intact
-0.031495794382806634	-0.002683295779439388	intact
-0.04902823676060967	-0.0068259098006919275	intact
-0.004270350871748083	0.001206631413837904	intact
-0.04636496985631971	-0.006043052029053579	intact
-0.057866725367263394	-0.008467041454782182	intact
0.005713766819780082	-0.0006612090449418903	intact
0.011588304899224432	0.0014875194911809437	intact
0.017880604245930364	0.013630551047121546	intact
-0.0036605688554945987	0.0011024514089610206	intact
-0.026578082961160123	-0.0003411665706868441	intact
0.005543995274260235	-0.00043327270919118745	intact
-0.029594787446346187	-0.0017331013488603873	intact
0.007028953713671855	0.0026925660332818386	intact
0.017627346347221486	-0.0005924044577851173	intact
0.018117601840628952	0.013911681853755693	intact
-0.05277077274900656	-0.006472649000206571	intact
-0.043232077800186744	-0.005151972384728447	intact
-0.0288048112310456	-0.000788640438952904	intact
0.017545205277228092	0.014296097806532489	intact
0.018508788422517672	0.014647903432122439	intact
0.004797069831437312	-0.0010618010133481544	intact
0.0030874200569659454	0.0008304585815996888	intact
-0.029786773416279486	-0.0017071931919201038	intact
0.012606331205600306	-0.007867439568071751	intact
0.005288690413149291	-0.0008950875806197594	intact
0.0054811050781189705	0.0005208541728505994	intact
-0.024141893366021776	0.0001369512895859905	intact
0.0036808757258368014	0.0007989519015604776	intact
0.002128582604622175	0.00036343998056785674	intact
-0.01621004966245654	0.001199584519605356	intact
0.00954090370605984	0.005870094433411536	intact
0.01147206300834888	0.005915800812119118	intact
0.005795281934591571	-0.0024406843851486866	intact
-0.002487220498268814	0.0009326726629340722	intact
0.023052620660050534	0.0005227773655103985	intact
0.005345592419841935	0.0005998404245542001	intact
0.003221102092567335	0.00115778120427265	intact
0.005036844917713138	-0.0004891245398638511	intact
0.009801777848639762	0.000798761083893701	intact
0.0071758461189617125	0.0003817717962681824	intact
0.017392356908005464	0.013436393521753976	intact
0.0054163058823889455	-0.0006149611284311257	intact
0.010535998040508043	0.001589859987431886	intact
0.007841080573026783	-5.094770298941573e-05	intact
-0.02737180343238201	-0.0007121761737098499	intact
-0.020616628615819553	-1.5512914193577732e-05	intact
-0.008425165455588092	0.001228886652003596	intact
