dpt_pseudotime	blastema_progenitor_score	blastema_positional_regeneration_score	ra_hox_positional_identity_score	senescence_sasp_score
0.032514624	-0.483482000070372	0.9328428561307991	0.547609470216277	-0.17314196110522434
0.032601967	0.008381770899393303	-0.09943999560171282	1.2966446139165475	-0.749593092812531
0.033068556	0.32380383118238754	0.3082302983272216	-0.03358786050691687	-0.06474720510666139
0.03322403	0.07296384950400035	-0.014261256395046185	-0.8839781607964893	-0.060612816074655004
0.03325727	-0.01734885689632005	-0.11780084797499923	1.4711114759124124	1.1470341997725215
0.033715993	-2.098625379414944	-1.8009719475709527	-0.8839781607964893	1.793443331503287
0.03378378	1.1525405773791844	0.11349758978393945	-0.8839781607964893	0.3012430875178812
0.03389884	0.47362397999999684	0.1385710118357099	-0.8839781607964893	-0.749593092812531
0.03403758	0.21901916972907007	-0.22773514711816703	0.10559890715846874	-0.749593092812531
0.034086984	0.15077564741810165	-0.4154124992143162	-0.8839781607964893	-0.749593092812531
0.034131452	0.6340977507781501	-0.25430513142763345	-0.8839781607964893	-0.749593092812531
0.034228496	-0.5893737868840226	-0.6621289773150243	-0.8839781607964893	-0.749593092812531
0.034500863	-0.9953950067711616	-0.7974693839440706	-0.8839781607964893	-0.749593092812531
0.034793057	0.617199938856024	0.4428820928113403	0.4743032908071515	-0.749593092812531
0.035004824	-0.059492411265972815	-0.010061701057580835	-0.8839781607964893	-0.749593092812531
0.03532208	0.5818135079641668	1.118428634991684	2.6928049935127905	-0.749593092812531
0.03534727	-0.5237973329398534	-0.6402701593336346	-0.8839781607964893	-0.749593092812531
0.035503	-2.098625379414944	-0.5407129853717205	-0.8839781607964893	-0.749593092812531
0.03555964	0.5156005544156606	0.06432781182099655	1.2648138914202696	-0.749593092812531
0.035746712	-2.098625379414944	-1.1652128414919982	-0.8839781607964893	-0.749593092812531
0.03594932	0.3428826180207732	-0.07659143089918552	-0.8839781607964893	-0.17172665167569146
0.03649434	-0.08937176622750151	0.004847021180287042	0.08292678885679357	-0.749593092812531
0.037347276	-0.4660384954116401	-0.6210172134908968	-0.8839781607964893	-0.749593092812531
0.037367538	0.21729175748269863	0.014819604273550807	0.13570843665778815	-0.749593092812531
0.037556306	0.8866577968188433	0.8442899796581153	1.889692139338494	-0.1911622469254943
0.037652116	-0.3707445689551512	-0.1884278729987651	-0.8839781607964893	-0.749593092812531
0.038213942	-0.8532712681659315	-0.19385382242846685	-0.8839781607964893	-0.749593092812531
0.03843239	-2.098625379414944	-0.541284984325056	-0.8839781607964893	-0.749593092812531
0.038545985	-0.2056241317988079	-0.2608548357203423	0.7561673786011734	-0.749593092812531
0.03879456	0.3719097037409271	-0.8126027571142158	-0.8839781607964893	1.1340133472175014
0.03880419	0.2631129971351646	0.011347300974728414	1.4519059409036525	-0.749593092812531
0.038923312	0.31896681784153047	-0.4145451295411877	0.7082482178555778	0.5326765748275712
0.039040416	-0.4773189945527138	-0.22077605028020955	-0.8839781607964893	-0.749593092812531
0.03924092	1.367860635650684	0.7343537088667884	1.6441565943887304	-0.07093111447728197
0.0396305	0.08547595895613236	-0.23892884276195658	-0.8839781607964893	0.21341865458065565
0.03991971	0.3060482098054454	-0.363654978418535	-0.8839781607964893	-0.749593092812531
0.04038785	0.33525568944722156	0.3218735346712776	0.5390468394537129	-0.17658983819394997
0.04066722	-2.098625379414944	-1.1652128414919982	-0.8839781607964893	-0.749593092812531
0.040686842	0.3991650358585554	-0.5022475198150815	1.124138463990925	1.2676772573694113
0.041388355	1.0087505024419035	0.11469052962793339	0.45173141323444727	-0.21174875907956392
0.04181862	-0.025302008923415126	0.5009007631574232	0.19890204839683853	0.12248418498754839
0.042090263	0.1609087686215642	-0.5891074180270585	-0.8839781607964893	-0.04130258929027889
0.04233333	0.057920046076656455	0.2927577159418674	1.2688624964297714	-0.13271460105941987
0.042405684	0.2091650406304699	0.4223198903892742	-0.16325490268968687	-0.749593092812531
0.04248799	-0.1772944010023175	-0.00452276381369815	-0.8839781607964893	-0.749593092812531
0.042598132	0.68291387133765	-0.008106345829136948	-0.1565928000562917	-0.16380692743558908
0.042870365	-0.10089161213885924	0.12211015768663025	0.8511250462020397	-0.05092667125669974
0.042907927	0.21335404034852876	-0.3945530349041738	-0.8839781607964893	-0.749593092812531
0.04333498	-1.4442563859644544	0.4989402027511698	0.7825197124727494	-0.749593092812531
0.04348896	-0.16186762993091344	-0.7108609047101384	-0.8839781607964893	0.015342826038737477
0.043673944	0.04802796093514453	0.01302315606762211	0.010214448454939053	-0.749593092812531
0.043796342	0.5874177591174036	0.4095681969756525	0.8138332948445064	-0.749593092812531
0.043863643	0.054078318375536574	-0.07477046698496095	1.3532686906647722	-0.749593092812531
0.043982953	0.3591128732134363	0.0069166580393873744	1.233322331135063	-0.749593092812531
0.04427598	0.03249333332256583	-0.16818491606487856	0.9440824426039582	1.4586984169029495
0.04435948	0.2266416040210833	-0.022179788373871523	-0.8839781607964893	-0.749593092812531
0.044372834	-0.14815793411621678	-0.3051868627225953	0.375242821222473	-0.749593092812531
